ts,Label,Event,CustomerId
25021500000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-4224
25021900000000,STANDARD-NO-FAILURE-MIXED,mobile : demographic change intercept.completed,ID-4224
25021900000000,STANDARD-NO-FAILURE-MIXED,mobile : bill pay payment activity auto,ID-4224
25021900000000,STANDARD-NO-FAILURE-MIXED,mobile : bill pay payment transaction info request,ID-4224
25021900000000,STANDARD-NO-FAILURE-MIXED,mobile : credit journey,ID-4224
25022300000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-4224
25030600000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1732
25031000000000,STANDARD-NO-FAILURE-MIXED,mobile : make payment,ID-1732
25031100000000,STANDARD-NO-FAILURE-MIXED,mobile : demographic change,ID-1732
25031400000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1732
25042200000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-3625
25042500000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-3625
25072700000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-3625
25072800000000,STANDARD-NO-FAILURE-MIXED,mobile : request transaction info,ID-3625
25073100000000,STANDARD-NO-FAILURE-MIXED,mobile : position activity investment,ID-3625
25073200000000,STANDARD-NO-FAILURE-MIXED,mobile : autosave rules,ID-3625
25073500000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-3625
25081400000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-2603
25110000000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-2705
25110300000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-4333
25110500000000,STANDARD-NO-FAILURE-MIXED,web : ultimate rewards explore experience,ID-4333
25133700000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-3191
25145700000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1189
25150000000000,STANDARD-NO-FAILURE-MIXED,mobile : email address add to alert,ID-1189
25150100000000,STANDARD-NO-FAILURE-MIXED,mobile : debit enhanced transaction,ID-1189
25152500000000,STANDARD-NO-FAILURE-MIXED,mobile : quickpay payment.completed,ID-1189
25152600000000,STANDARD-NO-FAILURE-MIXED,mobile : quick pay recipient,ID-1189
25152600000000,STANDARD-NO-FAILURE-MIXED,mobile : account onboarding,ID-1189
25153100000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-1189
25165500000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1113
25201900000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-2486
25201900000000,STANDARD-NO-FAILURE-MIXED,web : travel notification credit card,ID-2486
25202100000000,STANDARD-NO-FAILURE-MIXED,web : alerts pause,ID-2486
25202600000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-2486
25202700000000,STANDARD-NO-FAILURE-MIXED,mobile : logon mfa.completed,ID-2360
25202700000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-2360
25202900000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-2486
25203100000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-2360
25205700000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-1609
26021400000000,STANDARD-NO-FAILURE-MIXED,web : logon mfa.completed,ID-2544
26021700000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-2544
26021800000000,STANDARD-NO-FAILURE-MIXED,web : account benefits,ID-2544
26022000000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-2544
26025300000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-3856
26030200000000,STANDARD-NO-FAILURE-MIXED,web : quickpay payment.completed,ID-3856
26030500000000,STANDARD-NO-FAILURE-MIXED,mobile : paperless preferences intercept,ID-3856
26030800000000,STANDARD-NO-FAILURE-MIXED,mobile : transaction summary credit card,ID-3856
26030900000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-3675
26031000000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-4117
26031200000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-3856
26031500000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-3856
26032100000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-644
26035200000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-2103
26035600000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-2103
26035700000000,STANDARD-NO-FAILURE-MIXED,web : overdraft protection,ID-2103
26070500000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-1609
26070800000000,STANDARD-NO-FAILURE-MIXED,web : credit card enhanced transactions details,ID-1609
26070900000000,STANDARD-NO-FAILURE-MIXED,web : request transaction info,ID-1609
26071500000000,STANDARD-NO-FAILURE-MIXED,web : make payment,ID-1609
26075500000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1911
26102200000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-833
26112300000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-4030
26112700000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-4030
26112700000000,STANDARD-NO-FAILURE-MIXED,web : bill pay payment transaction info request,ID-4030
26113200000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-4030
26144100000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-606
26144400000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-606
26145700000000,STANDARD-NO-FAILURE-MIXED,mobile : card reissue.completed,ID-606
26145900000000,STANDARD-NO-FAILURE-MIXED,mobile : ultimate rewards travel explore,ID-606
26150100000000,STANDARD-NO-FAILURE-MIXED,mobile : quickpay demographic change,ID-606
26150300000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-606
26160700000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-3357
26161000000000,STANDARD-NO-FAILURE-MIXED,web : atm preferences,ID-3357
26161300000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-3357
26161400000000,STANDARD-NO-FAILURE-MIXED,web : request transaction info,ID-3357
26161600000000,STANDARD-NO-FAILURE-MIXED,web : ultimate rewards travel explore,ID-3357
26191600000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-1325
26191900000000,STANDARD-NO-FAILURE-MIXED,mobile : bill pay payee.completed,ID-1325
26192100000000,STANDARD-NO-FAILURE-MIXED,mobile : bill pay payment,ID-1325
26192300000000,STANDARD-NO-FAILURE-MIXED,mobile : cashback activation,ID-1325
26192300000000,STANDARD-NO-FAILURE-MIXED,web : etd credit card,ID-1325
26192400000000,STANDARD-NO-FAILURE-MIXED,web : account benefits,ID-1325
26192800000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1325
26193200000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-1325
26202300000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1325
27020100000000,STANDARD-NO-FAILURE-MIXED,mobile : logon mfa.completed,ID-4333
27020400000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-2486
27020500000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-4333
27020500000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-2486
27022200000000,STANDARD-NO-FAILURE-MIXED,mobile : quickpay payment.completed,ID-4333
27022600000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-4333
27050200000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-1034
27050500000000,STANDARD-NO-FAILURE-MIXED,atm : deposit cash,ID-1034
27050600000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1034
27052000000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1664
27052200000000,STANDARD-NO-FAILURE-MIXED,mobile : code,ID-1664
27052500000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1664
27064500000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-766
27071000000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-644
27071000000000,STANDARD-NO-FAILURE-MIXED,mobile : transaction history investment,ID-644
27071200000000,STANDARD-NO-FAILURE-MIXED,web : withdrawal inquiry,ID-644
27072300000000,STANDARD-NO-FAILURE-MIXED,web : bill pay payment multiple.completed,ID-644
27072500000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-644
27072800000000,STANDARD-NO-FAILURE-MIXED,web : ultimate rewards travel review,ID-644
27073000000000,STANDARD-NO-FAILURE-MIXED,web : transactions limits modify.completed,ID-644
27074100000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-3958
27074400000000,STANDARD-NO-FAILURE-MIXED,web : transaction summary business card,ID-3958
27074600000000,STANDARD-NO-FAILURE-MIXED,web : quickpay home,ID-3958
27074700000000,STANDARD-NO-FAILURE-MIXED,web : mortgage rates,ID-3958
27074800000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-3958
27085100000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-3191
27085600000000,STANDARD-NO-FAILURE-MIXED,atm : deposit cash,ID-3191
27085600000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-3191
27095800000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1189
27095900000000,STANDARD-NO-FAILURE-MIXED,mobile : code,ID-1189
27100300000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-1189
27100500000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-2969
27100700000000,STANDARD-NO-FAILURE-MIXED,mobile : transaction history investment,ID-2969
27100800000000,STANDARD-NO-FAILURE-MIXED,mobile : request transaction info,ID-2969
27101200000000,STANDARD-NO-FAILURE-MIXED,mobile : mortgage payoff quote.completed,ID-2969
27101600000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-2969
27101800000000,STANDARD-NO-FAILURE-MIXED,atm : deposit check,ID-1189
27103000000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1542
27103000000000,STANDARD-NO-FAILURE-MIXED,web : payment due date change business card,ID-1542
27104200000000,STANDARD-NO-FAILURE-MIXED,mobile : make payment,ID-1542
27104200000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-1542
27104200000000,STANDARD-NO-FAILURE-MIXED,mobile : transaction history multiple products,ID-1542
27104200000000,STANDARD-NO-FAILURE-MIXED,mobile : ultimate rewards explore experience,ID-1542
27135100000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-606
27151500000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-644
27151800000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-644
27152100000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-644
27175700000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-3625
27184300000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-1325
27184600000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1325
27192200000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1732
27192400000000,STANDARD-NO-FAILURE-MIXED,mobile : transaction history prepaid account,ID-1732
27192800000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1732
28005300000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-3675
28005400000000,STANDARD-NO-FAILURE-MIXED,mobile : bill pay payment modify home equity.completed,ID-3675
28005700000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-3675
28014800000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-1911
28015100000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-1911
28015300000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1911
28042200000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1664
28043800000000,STANDARD-NO-FAILURE-MIXED,mobile : make payment,ID-1664
28044000000000,STANDARD-NO-FAILURE-MIXED,mobile : bill pay payment activity,ID-1664
28044300000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1664
28072400000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-833
28072900000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-833
28101900000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-4030
28103200000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-1609
28105300000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-1542
28105700000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1542
28110200000000,STANDARD-NO-FAILURE-MIXED,web : transaction summary deposit consumer,ID-1542
28110600000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-1542
28112500000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-766
28112700000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-766
28114700000000,STANDARD-NO-FAILURE-MIXED,web : quickpay payment.completed,ID-766
28114900000000,STANDARD-NO-FAILURE-MIXED,web : investment trade orders,ID-766
28115100000000,STANDARD-NO-FAILURE-MIXED,web : account onboarding,ID-766
28115300000000,STANDARD-NO-FAILURE-MIXED,web : account preview,ID-766
28115700000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-766
28125500000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-1189
28144200000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-3357
28144700000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-3357
28144700000000,STANDARD-NO-FAILURE-MIXED,mobile : bill pay payment transaction info request,ID-3357
28145000000000,STANDARD-NO-FAILURE-MIXED,mobile : flow insights view,ID-3357
28145300000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-3357
28170500000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-1113
28170700000000,STANDARD-NO-FAILURE-MIXED,mobile : email address add to alert,ID-1113
28170900000000,STANDARD-NO-FAILURE-MIXED,mobile : your offers,ID-1113
28171000000000,STANDARD-NO-FAILURE-MIXED,web : ultimate rewards travel explore,ID-1113
28171000000000,STANDARD-NO-FAILURE-MIXED,web : quickpay payment activity,ID-1113
28171400000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1113
28171700000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-1113
28220300000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-2360
28224300000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-1325
28235800000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-2486
1000000000000,STANDARD-NO-FAILURE-MIXED,web : payment due date change auto,ID-2486
1000400000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-2486
1004900000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-4224
1014300000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-2544
1053300000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1732
1055900000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-2969
1060100000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-766
1060300000000,STANDARD-NO-FAILURE-MIXED,web : bill pay payee view,ID-766
1062000000000,STANDARD-NO-FAILURE-MIXED,web : fund transfer,ID-766
1062200000000,STANDARD-NO-FAILURE-MIXED,web : quickpay home,ID-766
1062300000000,STANDARD-NO-FAILURE-MIXED,web : account preview,ID-766
1062700000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-766
1075600000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-3191
1085600000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-4333
1124100000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-3625
1124100000000,STANDARD-NO-FAILURE-MIXED,mobile : account documents view,ID-3625
1124200000000,STANDARD-NO-FAILURE-MIXED,mobile : transaction summary prepaid,ID-3625
1124300000000,STANDARD-NO-FAILURE-MIXED,web : transaction summary,ID-3625
1124700000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-3625
1125200000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-3625
1131400000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-3856
1131800000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-3856
1135900000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-2103
1140400000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-2103
1140600000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-2103
1181000000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1189
1181000000000,STANDARD-NO-FAILURE-MIXED,mobile : profile maintenance,ID-1189
1181100000000,STANDARD-NO-FAILURE-MIXED,mobile : code,ID-1189
1195100000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-644
1212500000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-1911
1212700000000,STANDARD-NO-FAILURE-MIXED,web : request transaction info,ID-1911
1212800000000,STANDARD-NO-FAILURE-MIXED,web : code,ID-1911
1212900000000,STANDARD-NO-FAILURE-MIXED,web : alerts subscription,ID-1911
1213200000000,STANDARD-NO-FAILURE-MIXED,web : ultimate rewards shop through chase,ID-1911
1220100000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-3675
1231200000000,STANDARD-NO-FAILURE-MIXED,mobile : logon mfa.completed,ID-606
1231700000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-606
2041600000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-1034
2060300000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-833
2060300000000,STANDARD-NO-FAILURE-MIXED,web : account preview,ID-833
2062000000000,STANDARD-NO-FAILURE-MIXED,mobile : make payment,ID-833
2062100000000,STANDARD-NO-FAILURE-MIXED,mobile : bill pay payee view,ID-833
2062500000000,STANDARD-NO-FAILURE-MIXED,mobile : quickpay payment activity,ID-833
2062800000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-833
2063100000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-833
2072100000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-833
2091100000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-4224
2091100000000,STANDARD-NO-FAILURE-MIXED,mobile : transaction summary multiple products,ID-4224
2092800000000,STANDARD-NO-FAILURE-MIXED,mobile : fund transfer,ID-4224
2093200000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-4224
2100200000000,STANDARD-NO-FAILURE-MIXED,atm : deposit cash,ID-1113
2100200000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-1113
2113400000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1325
2113600000000,STANDARD-NO-FAILURE-MIXED,mobile : ultimate rewards info,ID-1325
2113900000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1325
2141700000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-2103
2154800000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-2360
2154800000000,STANDARD-NO-FAILURE-MIXED,mobile : quickpay payment.completed,ID-2360
2154800000000,STANDARD-NO-FAILURE-MIXED,mobile : quick pay recipient,ID-2360
2154800000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-2360
2154800000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-2360
2161700000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-766
2170700000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1664
2184300000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-3357
3000700000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-2969
3002600000000,STANDARD-NO-FAILURE-MIXED,mobile : ultimate rewards cash back.completed,ID-2969
3002700000000,STANDARD-NO-FAILURE-MIXED,mobile : ultimate rewards shop with points partners,ID-2969
3003000000000,STANDARD-NO-FAILURE-MIXED,web : bill pay payment activity auto,ID-2969
3003100000000,STANDARD-NO-FAILURE-MIXED,web : transaction summary multiple card,ID-2969
3003500000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-2969
3003700000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-2969
3022600000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-1664
3022600000000,STANDARD-NO-FAILURE-MIXED,mobile : ultimate rewards travel explore,ID-1664
3022900000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-2544
3023200000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-2544
3024100000000,STANDARD-NO-FAILURE-MIXED,mobile : make payment,ID-1664
3024300000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-1664
3024400000000,STANDARD-NO-FAILURE-MIXED,mobile : code,ID-1664
3024500000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-1542
3070000000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-3958
3070300000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-3958
3073300000000,STANDARD-NO-FAILURE-MIXED,mobile : make payment,ID-3958
3073500000000,STANDARD-NO-FAILURE-MIXED,mobile : ultimate rewards activity,ID-3958
3073700000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-3958
3082200000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-2486
3092700000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-2969
3092700000000,STANDARD-NO-FAILURE-MIXED,mobile : rewards,ID-2969
3180200000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-3191
3180200000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-3191
3194000000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-606
3204900000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-3625
3205000000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-3856
3205100000000,STANDARD-NO-FAILURE-MIXED,web : alerts pause,ID-3856
3205100000000,STANDARD-NO-FAILURE-MIXED,web : digital wallet chasepay settings,ID-3856
3205400000000,STANDARD-NO-FAILURE-MIXED,web : investment portfolio,ID-3856
3205500000000,STANDARD-NO-FAILURE-MIXED,web : credit journey dashboard,ID-3856
3205800000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-3856
3235900000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-1189
4000000000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1542
4000300000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1189
4000500000000,STANDARD-NO-FAILURE-MIXED,web : payment due date change heloc,ID-1542
4000900000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1542
4001300000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-1542
4014300000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-1113
4014700000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-3675
4015000000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-3675
4015300000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-1732
4015400000000,STANDARD-NO-FAILURE-MIXED,mobile : atm preferences,ID-1732
4015500000000,STANDARD-NO-FAILURE-MIXED,mobile : your offers,ID-1732
4015600000000,STANDARD-NO-FAILURE-MIXED,mobile : etd credit card,ID-1732
4015600000000,STANDARD-NO-FAILURE-MIXED,mobile : payment due date change business card,ID-1732
4021800000000,STANDARD-NO-FAILURE-MIXED,web : quickpay payment.completed,ID-1732
4022200000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1732
4022500000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-1732
4072500000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-606
4072600000000,STANDARD-NO-FAILURE-MIXED,web : transaction history multiple products,ID-606
4072700000000,STANDARD-NO-FAILURE-MIXED,web : bill pay payee,ID-606
4090700000000,STANDARD-NO-FAILURE-MIXED,mobile : logon mfa.completed,ID-1911
4090800000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-1911
4091000000000,STANDARD-NO-FAILURE-MIXED,mobile : atm preferences,ID-1911
4091300000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-1911
4100200000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-2969
4100700000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-2969
4100900000000,STANDARD-NO-FAILURE-MIXED,web : offers,ID-2969
4101000000000,STANDARD-NO-FAILURE-MIXED,web : secure message center,ID-2969
4101200000000,STANDARD-NO-FAILURE-MIXED,web : transaction summary single card,ID-2969
4101300000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-606
4101500000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-2969
4121400000000,STANDARD-NO-FAILURE-MIXED,web : logon mfa.completed,ID-1664
4121800000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1664
4122100000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-1664
4130500000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-644
4130700000000,STANDARD-NO-FAILURE-MIXED,mobile : travel notification credit card.completed,ID-644
4130900000000,STANDARD-NO-FAILURE-MIXED,mobile : bill pay payment activity merchant,ID-644
4131000000000,STANDARD-NO-FAILURE-MIXED,web : ultimate rewards info,ID-644
4131100000000,STANDARD-NO-FAILURE-MIXED,web : mortgage redeem cash back,ID-644
4131400000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-644
4131600000000,STANDARD-NO-FAILURE-MIXED,web : credit card spending limits add,ID-644
4135700000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1609
4135900000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-1609
4140200000000,STANDARD-NO-FAILURE-MIXED,mobile : account preview,ID-1609
4140500000000,STANDARD-NO-FAILURE-MIXED,mobile : alerts subscription view,ID-1609
4140800000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1609
4170400000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-1034
4170900000000,STANDARD-NO-FAILURE-MIXED,web : atm preferences.completed,ID-1034
4170900000000,STANDARD-NO-FAILURE-MIXED,web : debit enhanced transaction,ID-1034
4171700000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-1034
4173900000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-2103
4174900000000,STANDARD-NO-FAILURE-MIXED,mobile : quickpay payment.completed,ID-2103
4175100000000,STANDARD-NO-FAILURE-MIXED,mobile : ultimate rewards activity,ID-2103
4175500000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-2103
4175500000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-833
4181100000000,STANDARD-NO-FAILURE-MIXED,mobile : fund transfer,ID-2103
4184900000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-3625
4185200000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-3625
4190800000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-4224
4212900000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-1034
4213300000000,STANDARD-NO-FAILURE-MIXED,web : bill pay payment modify home equity.completed,ID-1034
4213700000000,STANDARD-NO-FAILURE-MIXED,web : transaction summary business card,ID-1034
4214200000000,STANDARD-NO-FAILURE-MIXED,web : quickpay receipient view,ID-1034
4214200000000,STANDARD-NO-FAILURE-MIXED,web : ultimate rewards info,ID-1034
4214200000000,STANDARD-NO-FAILURE-MIXED,web : payment due date decline credit card,ID-1034
4214200000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-1034
5001000000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1911
