srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,type
139889197,1474818027,88,31942,TCP,46,0,6,1722,backgorund
139889197,1474818027,88,44554,TCP,46,0,5,1744,backgorund
139889197,1474818027,88,54626,TCP,46,0,4,444,backgorund
1474818027,139889197,63009,88,TCP,46,0,5,2659,backgorund
1474818027,139889197,45698,88,TCP,46,0,6,1656,backgorund
1474818027,139889197,7106,389,UDP,46,0,1,192,backgorund
1474818027,139889197,46522,389,UDP,46,0,1,191,backgorund
1474818027,139889197,31942,88,TCP,46,0,6,1765,backgorund
1474818027,139889197,44554,88,TCP,46,0,5,543,backgorund
1474818027,139889197,54626,88,TCP,46,0,4,417,backgorund
199154809,19112023087,46798,30044,TCP,46,10,6,1219,backgorund
2351692222,251157171241,137,137,UDP,46,2,2,180,backgorund
251157171241,2351692222,137,137,UDP,46,2,2,156,backgorund
44541614,2531721204,52103,13514,TCP,46,38,2,92,backgorund
19112023087,199154809,30044,46798,TCP,46,6,4,2748,backgorund
18219824108,209177119145,45151,57008,TCP,46,60,3,138,backgorund
112137728,14516471102,1433,40210,TCP,46,60,9,1015,backgorund
209177119145,18219824108,57008,45151,TCP,46,60,3,138,backgorund
14516471102,112137728,40210,1433,TCP,46,60,11,1112,backgorund
5916811095,1731507185,445,21419,TCP,47,0,1,46,backgorund
1731507185,5916811095,21419,445,TCP,47,0,1,52,backgorund
74241105161,2028313446,30044,65181,TCP,47,0,5,383,backgorund
19025111723,20962204241,9255,33137,TCP,47,0,2,92,backgorund
19025111723,20962204241,47350,135,TCP,47,0,2,92,backgorund
12954198193,1759721391,27176,88,UDP,47,0,1,1387,backgorund
12954198193,163106150146,65336,64535,ICMP,47,0,2,120,backgorund
2028313446,74241105161,65181,30044,TCP,47,0,6,1868,backgorund
20962204241,19025111723,135,47350,TCP,47,0,2,92,backgorund
20962204241,302818237,445,27601,TCP,47,0,1,46,backgorund
20962204241,19025111723,33137,9255,TCP,47,0,2,92,backgorund
163106150146,12954198193,64535,64535,ICMP,47,0,2,120,backgorund
1759467143,2421259134,49034,443,TCP,47,0,6,1578,backgorund
2421259134,1759467143,443,49034,TCP,47,0,5,1481,backgorund
1759721391,12954198193,88,27176,UDP,47,0,1,1389,backgorund
12954198193,163106150146,30458,445,TCP,47,12,17,4373,backgorund
163106150146,12954198193,445,30458,TCP,47,12,15,2418,backgorund
8780167130,5118124233,137,137,UDP,47,3,3,288,backgorund
209177119145,841516239,57008,65366,TCP,47,59,3,138,backgorund
209177119145,2025610111,57008,46145,TCP,47,60,3,138,backgorund
211896127,46226179,58265,161,UDP,47,60,4,428,backgorund
19112023087,232222877,30044,39740,TCP,48,0,4,372,backgorund
19112023087,232222877,30044,3878,TCP,48,0,4,372,backgorund
19112023087,232222877,30044,35703,TCP,48,0,4,372,backgorund
19112023087,916118716,30044,47029,TCP,48,0,4,410,backgorund
19112023087,916118716,30044,26497,TCP,48,0,4,409,backgorund
74241105161,232222877,30044,23181,TCP,48,0,4,376,backgorund
74241105161,232222877,30044,31758,TCP,48,0,4,376,backgorund
74241105161,232222877,30044,10434,TCP,48,0,4,376,backgorund
13669110181,102385576,80,44255,TCP,48,0,5,448,backgorund
13669110181,102385576,80,39164,TCP,48,0,5,448,backgorund
13669110181,102385576,80,43533,TCP,48,0,5,448,backgorund
13669110181,102385576,80,23395,TCP,48,0,5,448,backgorund
232222877,74241105161,23181,30044,TCP,48,0,6,430,backgorund
232222877,74241105161,31758,30044,TCP,48,0,6,420,backgorund
232222877,74241105161,10434,30044,TCP,48,0,6,429,backgorund
232222877,19112023087,39740,30044,TCP,48,0,6,430,backgorund
232222877,19112023087,3878,30044,TCP,48,0,6,420,backgorund
232222877,19112023087,35703,30044,TCP,48,0,6,429,backgorund
15613317015,1759721391,7781,389,UDP,48,0,1,108,backgorund
15613317015,1759721391,15404,389,UDP,48,0,1,80,backgorund
916118716,19112023087,47029,30044,TCP,48,0,5,852,backgorund
916118716,19112023087,26497,30044,TCP,48,0,5,852,backgorund
102385576,13669110181,44255,80,TCP,48,0,7,1695,backgorund
102385576,13669110181,39164,80,TCP,48,0,7,1695,backgorund
102385576,13669110181,43533,80,TCP,48,0,7,1686,backgorund
102385576,13669110181,23395,80,TCP,48,0,7,1686,backgorund
251157171241,1759721391,16426,88,TCP,48,0,4,420,backgorund
251157171241,1759721391,48128,88,TCP,48,0,5,546,backgorund
251157171241,1759721391,6202,88,TCP,48,0,6,1632,backgorund
251157171241,2322618280,50220,389,UDP,48,0,1,192,backgorund
20962204241,231252192112,389,19550,UDP,48,0,1,117,backgorund
20962204241,231252192112,389,29416,UDP,48,0,1,191,backgorund
1759721391,15613317015,389,7781,UDP,48,0,1,191,backgorund
1759721391,15613317015,389,15404,UDP,48,0,1,117,backgorund
1759721391,251157171241,88,16426,TCP,48,0,4,498,backgorund
1759721391,251157171241,88,48128,TCP,48,0,5,1720,backgorund
1759721391,251157171241,88,6202,TCP,48,0,6,1644,backgorund
231252192112,20962204241,19550,389,UDP,48,0,1,80,backgorund
231252192112,20962204241,29416,389,UDP,48,0,1,108,backgorund
302818237,20962204241,27601,445,TCP,48,0,1,52,backgorund
2322618280,251157171241,389,50220,UDP,48,0,1,193,backgorund
251157171241,2322618280,53487,139,TCP,48,11,13,1529,backgorund
251157171241,2322618280,31565,139,TCP,48,11,12,1505,backgorund
251157171241,2322618280,49029,139,TCP,48,11,14,4275,backgorund
2322618280,251157171241,139,53487,TCP,48,11,11,1667,backgorund
2322618280,251157171241,139,31565,TCP,48,11,10,1562,backgorund
2322618280,251157171241,139,49029,TCP,48,11,11,1294,backgorund
2322618280,251157171241,139,49029,TCP,48,11,12,1411,backgorund
5916811095,3775234104,445,28129,TCP,49,0,1,46,backgorund
19112023087,11125394174,30044,23708,TCP,49,0,4,372,backgorund
19112023087,11125394174,30044,44090,TCP,49,0,4,372,backgorund
19112023087,11125394174,30044,53553,TCP,49,0,4,372,backgorund
19112023087,239189102217,30044,55516,TCP,49,0,1,46,backgorund
19112023087,239189102217,30044,10169,TCP,49,0,4,414,backgorund
19112023087,239189102217,30044,52197,TCP,49,0,4,413,backgorund
74241105161,11125394174,30044,48904,TCP,49,0,4,376,backgorund
74241105161,11125394174,30044,59714,TCP,49,0,4,376,backgorund
74241105161,11125394174,30044,10661,TCP,49,0,4,376,backgorund
11125394174,74241105161,48904,30044,TCP,49,0,6,430,backgorund
11125394174,19112023087,23708,30044,TCP,49,0,6,430,backgorund
11125394174,19112023087,44090,30044,TCP,49,0,6,429,backgorund
11125394174,74241105161,59714,30044,TCP,49,0,6,429,backgorund
11125394174,74241105161,10661,30044,TCP,49,0,6,420,backgorund
11125394174,19112023087,53553,30044,TCP,49,0,6,420,backgorund
8363647,139889197,56886,88,TCP,49,0,5,2622,backgorund
8363647,139889197,2036,88,TCP,49,0,4,1554,backgorund
8363647,139889197,41366,389,UDP,49,0,1,192,backgorund
139889197,8363647,389,41366,UDP,49,0,1,193,backgorund
139889197,8363647,88,56886,TCP,49,0,5,360,backgorund
139889197,8363647,88,2036,TCP,49,0,4,1564,backgorund
239189102217,19112023087,10169,30044,TCP,49,0,5,847,backgorund
239189102217,19112023087,52197,30044,TCP,49,0,5,847,backgorund
23422523976,25295126228,80,36610,TCP,49,0,4,515,backgorund
3775234104,5916811095,28129,445,TCP,49,0,1,52,backgorund
9710621231,19112023087,64166,30044,TCP,49,10,6,1222,backgorund
8363647,139889197,61669,445,TCP,49,14,13,4257,backgorund
139889197,8363647,445,61669,TCP,49,14,9,2359,backgorund
8363647,46100254245,45954,445,TCP,49,38,144,29321,backgorund
46100254245,8363647,445,45954,TCP,49,38,154,82260,backgorund
19112023087,9710621231,30044,64166,TCP,49,5,4,2752,backgorund
3062830,2351692222,137,137,UDP,49,54,6,468,backgorund
708861227,5118124233,137,137,UDP,49,55,9,702,backgorund
25295126228,23422523976,36610,80,TCP,49,60,8,3014,backgorund
2351692222,20558219154,137,137,UDP,49,60,5,420,backgorund
5118124233,20558219154,137,137,UDP,49,60,5,420,backgorund
20558219154,2351692222,137,137,UDP,49,60,5,390,backgorund
20558219154,5118124233,137,137,UDP,49,60,5,390,backgorund
19317522859,61112132108,34702,18325,TCP,49,9,3,144,backgorund
19112023087,11125394174,30044,48612,TCP,50,0,5,2694,backgorund
19112023087,232222877,30044,28461,TCP,50,0,5,2694,backgorund
11125394174,19112023087,48612,30044,TCP,50,0,7,1198,backgorund
13218793228,8510034229,46194,445,TCP,50,0,1,52,backgorund
232222877,19112023087,28461,30044,TCP,50,0,7,1262,backgorund
10114179151,470141155,64535,64535,ICMP,50,0,2,120,backgorund
8510034229,13218793228,445,46194,TCP,50,0,1,46,backgorund
8363647,163106150146,22151,389,TCP,50,0,13,3676,backgorund
470141155,163106150146,44247,88,UDP,50,0,1,1396,backgorund
470141155,10114179151,65336,64535,ICMP,50,0,2,120,backgorund
163106150146,8363647,389,22151,TCP,50,0,13,7027,backgorund
163106150146,470141155,88,44247,UDP,50,0,1,1391,backgorund
11828195134,19112023087,10991,30044,TCP,50,10,6,1218,backgorund
8363647,163106150146,45971,53068,TCP,50,14,7,795,backgorund
8363647,163106150146,4019,135,TCP,50,14,8,1300,backgorund
163106150146,8363647,135,4019,TCP,50,14,6,884,backgorund
163106150146,8363647,53068,45971,TCP,50,14,5,664,backgorund
4724324057,20417310208,445,12461,TCP,50,14,9,1653,backgorund
8720723720,254649182,8120,445,TCP,50,34,4,278,backgorund
127113176207,254649182,54752,445,TCP,50,35,4,372,backgorund
254649182,127113176207,445,54752,TCP,50,35,2,380,backgorund
19112023087,11828195134,30044,10991,TCP,50,6,4,2748,backgorund
7724121720,663455182,1433,33418,TCP,50,60,3,138,backgorund
663455182,7724121720,33418,1433,TCP,50,60,3,192,backgorund
10114179151,470141155,445,42387,TCP,50,7,16,2464,backgorund
470141155,10114179151,42387,445,TCP,50,7,17,4349,backgorund
8417887166,25231888,445,1334,TCP,50,71,318,33443,backgorund
19112023087,232222877,30044,17618,TCP,51,0,4,445,backgorund
232222877,19112023087,17618,30044,TCP,51,0,6,922,backgorund
2018799221,4724324057,64000,389,UDP,51,0,1,193,backgorund
4724324057,2018799221,389,64000,UDP,51,0,1,195,backgorund
23422523976,2218959149,80,32661,TCP,51,0,4,515,backgorund
2018799221,4724324057,10250,135,TCP,51,15,7,644,backgorund
4724324057,2018799221,135,10250,TCP,51,15,5,504,backgorund
2018799221,4724324057,4336,4807,TCP,51,35,11,3100,backgorund
4724324057,2018799221,4807,4336,TCP,51,35,9,1552,backgorund
2218959149,23422523976,32661,80,TCP,51,60,8,3008,backgorund
19112023087,11125394174,30044,41531,TCP,52,0,4,445,backgorund
11125394174,19112023087,41531,30044,TCP,52,0,6,922,backgorund
2543171236,2351692222,137,137,UDP,52,0,1,78,backgorund
2018799221,1759721391,42258,389,TCP,52,0,11,2853,backgorund
2018799221,1759721391,46231,389,TCP,52,0,10,3097,backgorund
2018799221,4724324057,6108,88,TCP,52,0,6,1640,backgorund
2018799221,1759721391,42242,389,UDP,52,0,1,192,backgorund
2018799221,4724324057,13801,389,UDP,52,0,1,192,backgorund
2018799221,139889197,8041,389,TCP,52,0,14,3722,backgorund
2018799221,1759721391,23606,389,TCP,52,0,12,3534,backgorund
2018799221,4724324057,61454,88,TCP,52,0,5,2622,backgorund
5915122283,1759721391,65336,64535,ICMP,52,0,2,120,backgorund
2351692222,2543171236,137,137,UDP,52,0,1,90,backgorund
48107393,2322618280,47239,445,TCP,52,0,1,46,backgorund
4724324057,2018799221,389,13801,UDP,52,0,1,195,backgorund
4724324057,2018799221,88,6108,TCP,52,0,6,1650,backgorund
4724324057,2018799221,88,61454,TCP,52,0,5,360,backgorund
1759721391,2018799221,389,42258,TCP,52,0,7,1784,backgorund
1759721391,2018799221,389,42258,TCP,52,0,8,3174,backgorund
1759721391,2018799221,389,46231,TCP,52,0,9,1901,backgorund
1759721391,2018799221,389,42242,UDP,52,0,1,193,backgorund
1759721391,2018799221,389,23606,TCP,52,0,11,4287,backgorund
1759721391,5915122283,64535,64535,ICMP,52,0,2,120,backgorund
2322618280,48107393,445,47239,TCP,52,0,1,46,backgorund
139889197,2018799221,389,8041,TCP,52,0,13,7027,backgorund
2018799221,4724324057,40655,389,TCP,52,1,19,5859,backgorund
4724324057,2018799221,389,40655,TCP,52,1,25,27023,backgorund
5915122283,1759721391,10279,445,TCP,52,12,17,4347,backgorund
1759721391,5915122283,445,10279,TCP,52,12,15,2418,backgorund
2018799221,2322618280,65225,445,TCP,52,14,13,4257,backgorund
2018799221,4724324057,15835,445,TCP,52,14,13,4244,backgorund
4724324057,2018799221,445,15835,TCP,52,14,9,1905,backgorund
2322618280,2018799221,445,65225,TCP,52,14,8,1331,backgorund
2322618280,2018799221,445,65225,TCP,52,14,9,2359,backgorund
2818893178,2018799221,445,11491,TCP,52,38,138,69082,backgorund
2818893178,2018799221,445,11491,TCP,52,38,149,80722,backgorund
2018799221,2818893178,11491,445,TCP,52,38,140,27912,backgorund
21513423139,139889197,23978,389,UDP,53,0,1,233,backgorund
74241105161,91143124196,30044,60817,TCP,53,0,3,2709,backgorund
91143124196,74241105161,60817,30044,TCP,53,0,5,1176,backgorund
139889197,21513423139,135,46336,TCP,53,0,3,452,backgorund
139889197,21513423139,389,23978,UDP,53,0,1,193,backgorund
139889197,21513423139,33137,55538,TCP,53,0,3,1248,backgorund
21513423139,139889197,55538,33137,TCP,53,1,5,1153,backgorund
21513423139,139889197,46336,135,TCP,53,1,5,492,backgorund
8417887166,107225169122,45425,64706,TCP,53,1,3,138,backgorund
23422523976,6621522348,80,23976,TCP,53,1,6,625,backgorund
91143124196,74241105161,10497,30044,TCP,53,10,10,6221,backgorund
2018799221,1759721391,1068,53068,TCP,53,13,7,795,backgorund
2018799221,1759721391,5789,135,TCP,53,13,8,1300,backgorund
1759721391,2018799221,135,5789,TCP,53,13,6,788,backgorund
1759721391,2018799221,53068,1068,TCP,53,13,5,664,backgorund
8417887166,107225169122,135,7067,TCP,53,14,6,716,backgorund
74241105161,91143124196,30044,10497,TCP,53,5,5,369,backgorund
56161108177,254649182,19804,445,TCP,53,60,44,5009,backgorund
6621522348,23422523976,23976,80,TCP,53,61,9,3897,backgorund
2818893178,1261225823,64535,64535,ICMP,54,0,2,120,backgorund
170388087,1111532225,111,34310,UDP,54,0,1,56,backgorund
13218793228,1471788229,65336,64535,ICMP,54,0,1,60,backgorund
5814485124,23422523976,64278,80,TCP,54,0,1,46,backgorund
1471788229,13218793228,64535,64535,ICMP,54,0,1,60,backgorund
1261225823,2818893178,65336,64535,ICMP,54,0,2,120,backgorund
177268795,17219157229,42469,63853,TCP,54,0,4,654,backgorund
1111532225,170388087,34310,111,UDP,54,0,1,84,backgorund
23422523976,99788143,80,28380,TCP,54,0,4,515,backgorund
8417887166,107225169122,45425,47944,TCP,54,1,3,138,backgorund
18717219622,74241105161,15606,30044,TCP,54,10,6,1222,backgorund
2818893178,1261225823,445,55233,TCP,54,11,15,2418,backgorund
1261225823,2818893178,55233,445,TCP,54,11,16,4307,backgorund
2920819206,254649182,22141,445,TCP,54,34,4,278,backgorund
254649182,2920819206,445,22141,TCP,54,34,2,186,backgorund
74241105161,18717219622,30044,15606,TCP,54,5,4,2755,backgorund
99788143,23422523976,28380,80,TCP,54,60,8,3008,backgorund
21310773102,4917166129,443,40286,TCP,54,61,43,16974,backgorund
10114179151,85179112246,389,42952,UDP,55,0,1,117,backgorund
381849071,23422523976,62315,80,TCP,55,0,1,46,backgorund
85179112246,10114179151,42952,389,UDP,55,0,1,80,backgorund
23422523976,17721174112,80,38167,TCP,55,0,4,515,backgorund
8417887166,2789169136,45425,20986,TCP,55,1,3,138,backgorund
8417887166,2789169136,135,2682,TCP,55,13,6,716,backgorund
71121191,46100254245,4704,445,TCP,55,15,13,4220,backgorund
74241105161,6179244,30044,45355,TCP,55,15,35149,52719316,backgorund
225110205175,74241105161,1025,30044,TCP,55,15,6,1222,backgorund
6179244,74241105161,45355,30044,TCP,55,15,18796,864765,backgorund
46100254245,71121191,445,4704,TCP,55,15,9,1653,backgorund
44541614,14114419186,52103,14909,TCP,55,38,2,92,backgorund
74241105161,225110205175,30044,1025,TCP,55,5,4,2755,backgorund
30010834,209177119145,32726,57008,TCP,55,60,3,138,backgorund
17721174112,23422523976,38167,80,TCP,55,60,8,2982,backgorund
15713618189,257717450,5774,28203,TCP,55,9,3,144,backgorund
2818893178,2757208233,445,36573,TCP,56,0,1,46,backgorund
2757208233,2818893178,36573,445,TCP,56,0,1,52,backgorund
20114123111,9115214348,37829,32466,TCP,56,0,1,48,backgorund
19925154144,46100254245,46071,389,UDP,56,0,1,80,backgorund
19925154144,46100254245,51782,88,UDP,56,0,1,273,backgorund
4724324057,144098220,139,16899,TCP,56,0,1,46,backgorund
285448123,139889197,38453,389,UDP,56,0,1,108,backgorund
285448123,139889197,48060,389,UDP,56,0,1,80,backgorund
139889197,285448123,389,38453,UDP,56,0,1,191,backgorund
139889197,285448123,389,48060,UDP,56,0,1,117,backgorund
46100254245,19925154144,389,46071,UDP,56,0,1,117,backgorund
46100254245,19925154144,88,51782,UDP,56,0,1,1400,backgorund
8417887166,2789169136,45425,28082,TCP,56,1,3,138,backgorund
51220253138,19112023087,15895,30044,TCP,56,10,6,1213,backgorund
19112023087,51220253138,30044,15895,TCP,56,5,4,2760,backgorund
977960247,60123145167,2049,12074,TCP,56,66,5859,984832,backgorund
80185613,229681356,49004,39703,TCP,56,9,3,144,backgorund
26255172110,1312009446,2494,39703,TCP,56,9,3,144,backgorund
1643245134,19619721953,7001,445,TCP,57,0,1,52,backgorund
26113180145,163106150146,33292,88,TCP,57,0,6,1793,backgorund
20114123111,9115214348,12745,32466,TCP,57,0,1,48,backgorund
19619721953,1643245134,445,7001,TCP,57,0,1,46,backgorund
1301407129,23422523976,32584,80,TCP,57,0,1,46,backgorund
163106150146,26113180145,88,33292,TCP,57,0,6,1792,backgorund
5151188134,23422523976,18606,80,TCP,57,0,7,2949,backgorund
177268795,214176198121,60670,63853,TCP,57,0,2,196,backgorund
23422523976,5151188134,80,18606,TCP,57,0,4,511,backgorund
124461133,163106150146,56359,445,TCP,57,10,17,4347,backgorund
163106150146,124461133,445,56359,TCP,57,10,15,2418,backgorund
15621439216,163106150146,64234,445,TCP,57,11,13,4213,backgorund
163106150146,15621439216,445,64234,TCP,57,11,9,1653,backgorund
26113180145,1759721391,47134,445,TCP,57,16,13,4248,backgorund
1759721391,26113180145,445,47134,TCP,57,16,9,1653,backgorund
124461133,163106150146,65336,64535,ICMP,57,55,5,286,backgorund
163106150146,124461133,64535,64535,ICMP,57,55,5,286,backgorund
2175720623,11125394174,3306,20475,TCP,57,60,2,140,backgorund
21310773102,22293194121,443,55679,TCP,57,62,40,14437,backgorund
8411891130,567135189,445,43061,TCP,58,0,1,46,backgorund
21925351170,551635235,445,22863,TCP,58,0,1,46,backgorund
2421259134,156141138221,443,58285,TCP,58,0,1,46,backgorund
4724324057,114117119233,389,43188,TCP,58,0,9,4133,backgorund
4724324057,114117119233,389,37884,TCP,58,0,8,1779,backgorund
4724324057,114117119233,389,12741,TCP,58,0,8,1779,backgorund
4724324057,114117119233,64535,64535,ICMP,58,0,2,120,backgorund
156141138221,2421259134,58285,443,TCP,58,0,2,92,backgorund
567135189,8411891130,43061,445,TCP,58,0,1,52,backgorund
12913268224,74241105161,36620,30044,TCP,58,11,9,3608,backgorund
4724324057,114117119233,445,8736,TCP,58,11,451,121164,backgorund
21310773102,22293194121,443,40187,TCP,58,5,5,803,backgorund
74241105161,12913268224,30044,36620,TCP,58,6,6,2976,backgorund
221152184185,3775234104,445,5999,TCP,59,0,1,46,backgorund
74241105161,2151946552,30044,65161,TCP,59,0,4,413,backgorund
74241105161,2151946552,30044,36444,TCP,59,0,4,414,backgorund
74241105161,661051287,30044,9061,TCP,59,0,3,2709,backgorund
2151946552,74241105161,65161,30044,TCP,59,0,5,857,backgorund
2151946552,74241105161,36444,30044,TCP,59,0,5,857,backgorund
3775234104,221152184185,5999,445,TCP,59,0,1,52,backgorund
661051287,74241105161,9061,30044,TCP,59,1,5,1176,backgorund
1341203347,4724324057,6777,135,TCP,59,15,7,644,backgorund
4724324057,1341203347,135,6777,TCP,59,15,5,504,backgorund
21310773102,4917166129,443,17955,TCP,59,25,17,6979,backgorund
1341203347,4724324057,53670,4807,TCP,59,35,11,3134,backgorund
4724324057,1341203347,4807,53670,TCP,59,35,9,1616,backgorund
2493618069,209177119145,2987,57008,TCP,59,60,3,138,backgorund
841516239,209177119145,65366,57008,TCP,59,60,3,138,backgorund
233913464,209177119145,27589,57008,TCP,59,60,3,138,backgorund
2396241208,209177119145,28252,57008,TCP,59,60,3,157,backgorund
71879237,209177119145,13674,57008,TCP,59,60,3,138,backgorund
2025610111,209177119145,46145,57008,TCP,59,60,3,138,backgorund
209177119145,2493618069,57008,2987,TCP,59,60,3,138,backgorund
209177119145,11736211223,57008,24193,TCP,59,60,3,138,backgorund
209177119145,233913464,57008,27589,TCP,59,60,3,138,backgorund
209177119145,126186223241,57008,45192,TCP,59,60,3,138,backgorund
209177119145,2396241208,57008,59102,TCP,59,60,4,210,backgorund
209177119145,71879237,57008,13674,TCP,59,60,3,138,backgorund
209177119145,1595513120,57008,24049,TCP,59,60,3,138,backgorund
209177119145,1792912247,57008,18155,TCP,59,60,3,138,backgorund
1595513120,209177119145,24049,57008,TCP,59,60,3,138,backgorund
2321853350,209177119145,56881,57008,TCP,59,60,3,138,backgorund
1170132190,1111532225,57110,2049,TCP,59,65,313,60616,backgorund
26255172110,229681356,9619,39703,TCP,59,9,3,144,backgorund
1643245134,1148227125,43233,445,TCP,60,0,1,52,backgorund
161199203226,2322618280,138,138,UDP,60,0,1,207,backgorund
1341203347,163106150146,36747,389,TCP,60,0,9,2450,backgorund
1341203347,1759721391,37964,389,TCP,60,0,12,3319,backgorund
1341203347,163106150146,52572,389,TCP,60,0,10,3131,backgorund
1341203347,163106150146,36986,389,TCP,60,0,10,3131,backgorund
1341203347,1759721391,53971,389,UDP,60,0,1,237,backgorund
1341203347,4724324057,33758,88,TCP,60,0,6,1675,backgorund
1341203347,4724324057,53361,88,TCP,60,0,5,2691,backgorund
13669110181,21622989141,80,27585,TCP,60,0,5,452,backgorund
13669110181,21622989141,80,12025,TCP,60,0,5,452,backgorund
13669110181,21622989141,80,56620,TCP,60,0,5,452,backgorund
13669110181,21622989141,80,21336,TCP,60,0,5,452,backgorund
5814485124,139889197,49034,445,TCP,60,0,1,46,backgorund
261635238,102074034,58806,445,TCP,60,0,1,52,backgorund
163106150146,1341203347,389,36747,TCP,60,0,6,788,backgorund
163106150146,1341203347,389,52572,TCP,60,0,8,1855,backgorund
163106150146,1341203347,389,36986,TCP,60,0,8,1855,backgorund
4724324057,1341203347,88,33758,TCP,60,0,6,1686,backgorund
4724324057,1341203347,88,53361,TCP,60,0,5,361,backgorund
1759721391,1341203347,389,37964,TCP,60,0,10,4595,backgorund
1759721391,1341203347,389,37964,TCP,60,0,8,2629,backgorund
1759721391,1341203347,389,53971,UDP,60,0,1,193,backgorund
21622989141,13669110181,27585,80,TCP,60,0,7,1698,backgorund
21622989141,13669110181,12025,80,TCP,60,0,7,1707,backgorund
21622989141,13669110181,56620,80,TCP,60,0,7,1698,backgorund
21622989141,13669110181,21336,80,TCP,60,0,7,1707,backgorund
1148227125,1643245134,445,43233,TCP,60,0,1,46,backgorund
139889197,5814485124,445,49034,TCP,60,0,1,46,backgorund
1341203347,4724324057,63643,389,TCP,60,1,22,6607,backgorund
4724324057,1341203347,389,63643,TCP,60,1,29,33136,backgorund
661051287,74241105161,23075,30044,TCP,60,10,10,6440,backgorund
9796180135,74241105161,7410,30044,TCP,60,11,9,2988,backgorund
147254212191,74241105161,44942,30044,TCP,60,11,9,2952,backgorund
24323914151,74241105161,53684,30044,TCP,60,11,9,2989,backgorund
42107162157,163106150146,52335,135,TCP,60,15,8,586,backgorund
42107162157,163106150146,47712,53068,TCP,60,15,7,631,backgorund
163106150146,42107162157,135,52335,TCP,60,15,6,800,backgorund
163106150146,42107162157,53068,47712,TCP,60,15,5,548,backgorund
161199203226,2351692222,137,137,UDP,60,2,2,156,backgorund
2351692222,161199203226,137,137,UDP,60,2,2,180,backgorund
1922497915,144098220,25973,445,TCP,60,34,4,278,backgorund
144098220,1922497915,445,25973,TCP,60,34,2,186,backgorund
1341203347,139889197,61375,445,TCP,60,41,169,36019,backgorund
139889197,1341203347,445,61375,TCP,60,41,166,78219,backgorund
139889197,1341203347,445,61375,TCP,60,41,177,92183,backgorund
74241105161,661051287,30044,23075,TCP,60,5,5,369,backgorund
74241105161,9796180135,30044,7410,TCP,60,6,6,2975,backgorund
5916811095,127195160189,64535,64535,ICMP,60,60,13,1131,backgorund
127195160189,5916811095,65336,64535,ICMP,60,60,13,1131,backgorund
74241105161,147254212191,30044,44942,TCP,60,7,6,2975,backgorund
74241105161,24323914151,30044,53684,TCP,60,7,6,2975,backgorund
19112023087,1473915919,30044,58643,TCP,61,0,4,372,backgorund
19112023087,1473915919,30044,40293,TCP,61,0,4,372,backgorund
19112023087,1473915919,30044,24321,TCP,61,0,4,372,backgorund
74241105161,1473915919,30044,6367,TCP,61,0,4,376,backgorund
74241105161,1473915919,30044,62206,TCP,61,0,4,376,backgorund
74241105161,1473915919,30044,37807,TCP,61,0,4,376,backgorund
1473915919,19112023087,58643,30044,TCP,61,0,6,430,backgorund
1473915919,74241105161,6367,30044,TCP,61,0,6,430,backgorund
1473915919,19112023087,40293,30044,TCP,61,0,6,420,backgorund
1473915919,74241105161,62206,30044,TCP,61,0,7,472,backgorund
1473915919,19112023087,24321,30044,TCP,61,0,6,429,backgorund
1473915919,74241105161,37807,30044,TCP,61,0,6,429,backgorund
20114123111,9115214348,10403,32466,TCP,61,0,1,48,backgorund
20114123111,247236253136,8093,32466,TCP,61,0,1,48,backgorund
1412526655,2322618280,123,123,UDP,61,0,1,96,backgorund
14252214112,23422523976,19057,80,TCP,61,0,1,46,backgorund
4724324057,244100124213,389,38724,UDP,61,0,1,195,backgorund
4724324057,6918513643,64535,64535,ICMP,61,0,2,120,backgorund
2322618280,1412526655,123,123,UDP,61,0,1,96,backgorund
87398099,19112023087,31899,30044,TCP,61,10,6,1213,backgorund
851042656,19112023087,56562,30044,TCP,61,10,6,1223,backgorund
4724324057,6918513643,445,22278,TCP,61,11,15,2418,backgorund
1341203347,1759721391,32417,53068,TCP,61,13,7,797,backgorund
1341203347,1759721391,53368,135,TCP,61,13,8,1305,backgorund
1759721391,1341203347,135,53368,TCP,61,13,6,788,backgorund
1759721391,1341203347,53068,32417,TCP,61,13,6,710,backgorund
23422523976,19827103108,80,51701,TCP,61,28,10,4590,backgorund
19827103108,23422523976,51701,80,TCP,61,29,13,6523,backgorund
44541614,19827103108,52103,24324,TCP,61,38,2,92,backgorund
4724324057,2551948123,445,12076,TCP,61,40,137,80008,backgorund
19112023087,87398099,30044,31899,TCP,61,6,4,2752,backgorund
19112023087,851042656,30044,56562,TCP,61,6,4,2752,backgorund
450254176,663455182,1433,59559,TCP,61,60,3,138,backgorund
663455182,450254176,59559,1433,TCP,61,60,3,192,backgorund
2251981756,254649182,23965,445,TCP,61,61,6,417,backgorund
39761217,254649182,4763,445,TCP,61,61,6,417,backgorund
19112023087,1473915919,30044,50200,TCP,62,0,5,2694,backgorund
74241105161,244100124213,30044,37138,TCP,62,0,3,2705,backgorund
103110160213,2421259134,33447,443,TCP,62,0,2,92,backgorund
1473915919,19112023087,50200,30044,TCP,62,0,7,1294,backgorund
22179118103,139889197,35239,389,UDP,62,0,1,192,backgorund
22179118103,163106150146,24094,389,UDP,62,0,1,192,backgorund
