ts,td,srcip,srcport,dstip,dstport,proto,pkt,byt
90,0,17923198151,24408,4122369190,445,TCP,1,46
90,0,10934105207,0,16747497,0,ICMP,2,120
90,0,118847115,11603,4122369190,445,TCP,1,46
90,0,17320312056,24429,4122369190,445,TCP,1,46
90,0,17320312056,33350,4122369190,445,TCP,1,46
90,0,166169210225,59243,4122369190,445,TCP,1,46
90,0,166169210225,2966,4122369190,445,TCP,1,46
90,0,166169210225,22047,4122369190,445,TCP,1,46
90,0,2062184473,41059,4122369190,445,TCP,1,46
90,0,7252181187,63281,4122369190,445,TCP,1,46
90,0,16747497,0,10934105207,0,ICMP,2,120
90,0,6015633179,62034,4122369190,445,TCP,1,46
90,0,9522599200,389,671935496,48631,UDP,1,193
90,0,9522599200,389,671935496,7325,UDP,1,193
90,0,19013224961,9645,4122369190,445,TCP,1,46
90,0,1702011262,33509,4122369190,445,TCP,1,46
90,0,1702011262,21841,4122369190,445,TCP,1,46
90,0,511571542,30653,4122369190,445,TCP,1,46
90,0,5710163139,63769,4122369190,445,TCP,1,46
90,0,7316112657,43438,4122369190,445,TCP,1,46
90,0,2001301890,389,17821731,47268,TCP,1,46
90,0,1195020369,23960,4122369190,445,TCP,1,46
90,0,1882662148,28007,4122369190,445,TCP,1,46
90,0,172721092,23006,4122369190,445,TCP,1,46
90,0,4520065173,38386,23125276150,8839,TCP,5,857
90,0,4520065173,65165,23125276150,8839,TCP,5,857
90,0,14823423983,20463,4122369190,445,TCP,1,46
90,0,1924718135,23300,4122369190,445,TCP,1,46
90,0,14864118181,389,671935496,3020,UDP,1,193
90,0,1879425357,36273,4122369190,445,TCP,1,46
90,0,2462220233,32264,4122369190,445,TCP,1,46
90,0,1671755224,35319,4122369190,445,TCP,1,46
90,0,174238137144,22643,4122369190,445,TCP,1,46
90,0,151114184216,4831,4122369190,445,TCP,1,46
90,0,18512113473,27458,4122369190,445,TCP,1,46
90,0,18512113473,53929,4122369190,445,TCP,1,46
90,0,179181079,62401,4122369190,445,TCP,1,46
90,0,10913361197,5226,4122369190,445,TCP,1,46
90,0,16224921135,43802,4122369190,445,TCP,1,46
90,0,12616416035,26685,4122369190,445,TCP,1,46
90,0,2123012347,64446,4122369190,445,TCP,1,46
90,0,184647631,64594,4122369190,445,TCP,1,46
90,0,2051718661,21475,4122369190,445,TCP,1,46
90,0,24719617357,58027,4122369190,445,TCP,1,46
90,0,99218218152,5920,4122369190,445,TCP,1,46
90,0,99218218152,23843,4122369190,445,TCP,1,46
90,0,14122236242,37671,4122369190,445,TCP,1,46
90,0,39311713,10539,4122369190,445,TCP,1,46
90,0,19056171119,56732,4122369190,445,TCP,1,46
90,0,415719477,52288,4122369190,445,TCP,1,46
90,0,15613912966,24891,4122369190,445,TCP,1,46
90,0,91194138223,6945,4122369190,445,TCP,1,52
90,0,91194138223,37846,4122369190,445,TCP,1,46
90,10,905853221,37950,23125276150,8839,TCP,6,1213
90,10,1421843953,34144,23125276150,8839,TCP,6,1213
90,11,1014515056,60197,250757729,8839,TCP,9,2954
90,11,10934105207,2600,16747497,445,TCP,16,4307
90,11,16747497,445,10934105207,2600,TCP,15,2418
90,16,671935496,35208,9522599200,135,TCP,11,1592
90,16,9522599200,135,671935496,35208,TCP,8,1288
90,3,671935496,50794,9522599200,389,TCP,21,5800
90,3,9522599200,389,671935496,50794,TCP,25,25403
90,3,9522599200,389,671935496,50794,TCP,27,28183
90,36,671935496,33478,9522599200,54490,TCP,14,3636
90,36,9522599200,54490,671935496,33478,TCP,11,1980
90,38,14316912359,62868,2389622983,36752,TCP,2,92
90,59,96144188121,65288,1194252192,161,UDP,4,428
90,6,23125276150,8839,905853221,37950,TCP,4,2752
90,6,23125276150,8839,1421843953,34144,TCP,4,2752
90,6,250757729,8839,1014515056,60197,TCP,6,2975
90,60,136240231114,11337,248147194111,42636,TCP,5,520
91,0,671935496,52375,2001301890,389,TCP,14,3718
91,0,671935496,19896,9522599200,389,TCP,12,3530
91,0,671935496,32931,9522599200,389,TCP,10,3093
91,0,671935496,59638,14864118181,88,TCP,6,1634
91,0,671935496,46272,14864118181,88,TCP,5,2612
91,0,671935496,7724,9522599200,389,TCP,9,2412
91,0,24130198118,54910,2161521883,389,UDP,1,193
91,0,9522599200,389,671935496,19896,TCP,10,4044
91,0,9522599200,389,671935496,19896,TCP,11,4287
91,0,9522599200,389,671935496,32931,TCP,9,1901
91,0,9522599200,389,671935496,7724,TCP,7,834
91,0,2001301890,389,671935496,52375,TCP,13,7027
91,0,71802599,0,14864118181,0,ICMP,2,120
91,0,2161521883,389,24130198118,54910,UDP,1,193
91,0,14864118181,88,671935496,59638,TCP,6,1642
91,0,14864118181,88,671935496,46272,TCP,5,358
91,0,14864118181,0,71802599,0,ICMP,2,120
91,1,24130198118,8831,2161521883,389,TCP,22,5815
91,1,24130198118,17739,9522599200,389,TCP,12,3193
91,1,24130198118,30441,2161521883,389,TCP,9,2190
91,1,9522599200,389,24130198118,17739,TCP,11,4221
91,1,11414823233,18706,165240120213,53036,TCP,14,2756
91,1,2161521883,389,24130198118,8831,TCP,27,27438
91,1,2161521883,389,24130198118,30441,TCP,6,800
91,10,17112119618,445,671935496,33887,TCP,9,2359
91,10,671935496,3801,9522599200,445,TCP,13,4232
91,10,671935496,33887,17112119618,445,TCP,13,4248
91,10,9522599200,445,671935496,3801,TCP,9,1905
91,12,17112119618,135,24130198118,26094,TCP,6,800
91,12,17112119618,445,24130198118,2674,TCP,5556,601564
91,12,17112119618,0,24130198118,0,ICMP,4,240
91,12,17112119618,3360,24130198118,52242,TCP,5,436
91,12,24130198118,48289,2161521883,135,TCP,7,540
91,12,24130198118,52242,17112119618,3360,TCP,7,871
91,12,24130198118,26094,17112119618,135,TCP,8,859
91,12,24130198118,31084,2161521883,445,TCP,13,3881
91,12,24130198118,2674,17112119618,445,TCP,5558,587659
91,12,24130198118,0,17112119618,0,ICMP,4,240
91,12,2161521883,135,24130198118,48289,TCP,5,432
91,12,2161521883,445,24130198118,31084,TCP,11,2182
91,16,11414823233,135,165240120213,18359,TCP,7,928
91,27,11414823233,445,2291411540,38412,TCP,77,20208
91,27,11414823233,445,2291411540,53554,TCP,154,89789
91,28,671935496,48430,11414823233,445,TCP,144,29027
91,28,11414823233,445,671935496,48430,TCP,152,81976
91,31,24130198118,7147,2161521883,18706,TCP,13,4118
91,31,2161521883,18706,24130198118,7147,TCP,10,1596
91,34,32104253197,49537,17117018089,445,TCP,4,278
91,34,17117018089,445,32104253197,49537,TCP,2,186
91,6,71802599,30550,14864118181,445,TCP,17,4347
91,6,14864118181,445,71802599,30550,TCP,15,2418
91,61,17117018089,445,3923364246,8202,TCP,3,279
91,62,180908429,5294,17117018089,445,TCP,483,170410
91,69,6110723452,36551,17117018089,445,TCP,636,129516
91,8,912018495,13807,861398430,60118,TCP,21,5188
91,8,861398430,60118,912018495,13807,TCP,17,1518
92,0,21514513109,24475,7612882153,1241,TCP,2,133
92,0,671935496,5404,9522599200,389,UDP,1,234
92,0,24130198118,44814,9522599200,389,TCP,10,2756
92,0,24130198118,2769,9522599200,389,TCP,10,2756
92,0,24130198118,33559,9522599200,389,TCP,10,2756
92,0,9522599200,389,671935496,5404,UDP,1,193
92,0,9522599200,389,24130198118,44814,TCP,8,1779
92,0,9522599200,389,24130198118,2769,TCP,8,1789
92,0,9522599200,389,24130198118,33559,TCP,8,1779
92,0,11414823233,389,165240120213,49147,TCP,6,1230
92,0,11414823233,389,165240120213,8856,TCP,6,1230
92,0,7612882153,1241,21514513109,24475,TCP,2,134
92,0,12478227146,80,25525013522,64407,TCP,4,515
92,11,37185101168,9945,23125276150,8839,TCP,9,2982
92,11,11414823233,445,9117010520,4187,TCP,9,1653
92,14,180908429,24377,693293204,445,TCP,20,4597
92,35,46415145,8378,10358248115,21726,TCP,10,592
92,38,14316912359,62868,51308013,38561,TCP,2,92
92,6,23125276150,8839,37185101168,9945,TCP,6,2972
92,60,25525013522,64407,12478227146,80,TCP,8,3001
92,60,11013418123,28844,136240231114,11337,TCP,3,138
92,60,1092113999,55533,211190232207,53403,TCP,3,242
92,61,6621917455,445,2376290129,27286,TCP,3,237
93,0,921242204,43574,861398430,2049,TCP,2,104
93,0,1797725121,16774,205143109159,443,TCP,6,1590
93,0,56150206231,0,9522599200,0,ICMP,2,120
93,0,9522599200,0,56150206231,0,ICMP,2,120
93,0,205143109159,443,1797725121,16774,TCP,5,1469
93,0,11414823233,135,10761693,13789,TCP,5,836
93,0,11414823233,389,10761693,33461,TCP,7,1281
93,0,11414823233,389,10761693,63308,TCP,6,1235
93,0,11414823233,18706,10761693,52109,TCP,14,2756
93,0,861398430,2049,921242204,43574,TCP,2,104
93,10,111449160,55644,250757729,8839,TCP,9,2963
93,11,17417975222,36040,9522599200,445,TCP,13,4261
93,11,56150206231,54271,9522599200,445,TCP,17,4341
93,11,9522599200,445,17417975222,36040,TCP,9,1653
93,11,9522599200,445,56150206231,54271,TCP,15,2418
93,6,250757729,8839,111449160,55644,TCP,6,2975
94,0,137776612,80,16823611152,20701,TCP,2,327
94,0,712940230,21726,194979101,49591,TCP,1,46
94,0,194979101,49591,712940230,21726,TCP,1,64
94,0,1343318250,53591,2161521883,139,TCP,1,46
94,10,921233229,5486,23125276150,8839,TCP,6,1213
94,5,23125276150,8839,921233229,5486,TCP,4,2752
94,9,2161521883,139,1343318250,53591,TCP,2,92
95,0,159118241101,24561,250757729,8839,TCP,5,847
95,0,159118241101,11454,250757729,8839,TCP,5,847
95,0,23125276150,8839,2291411540,63737,TCP,3,2702
95,0,250757729,8839,159118241101,24561,TCP,4,414
95,0,250757729,8839,159118241101,11454,TCP,4,413
95,0,103219144225,80,3615717554,42765,TCP,5,448
95,0,103219144225,80,3615717554,7597,TCP,5,448
95,0,103219144225,80,3615717554,35795,TCP,5,448
95,0,125159124138,11978,17117018089,445,TCP,12,1480
95,0,3615717554,42765,103219144225,80,TCP,7,1689
95,0,3615717554,7597,103219144225,80,TCP,7,1698
95,0,3615717554,35795,103219144225,80,TCP,7,1698
95,0,2291411540,63737,23125276150,8839,TCP,5,1173
95,1,103219144225,80,3615717554,26842,TCP,5,448
95,1,3615717554,26842,103219144225,80,TCP,7,1689
95,11,240106678,3724,23125276150,8839,TCP,11,4010
95,11,2291411540,46401,23125276150,8839,TCP,10,6441
95,35,46415145,30410,10358248115,21726,TCP,10,592
95,38,14316912359,62868,47109142,52541,TCP,2,92
95,6,23125276150,8839,2291411540,46401,TCP,5,369
95,60,2052325834,34092,2202960246,23217,UDP,4,336
95,60,2202960246,23217,2052325834,34092,UDP,4,224
95,7,23125276150,8839,240106678,3724,TCP,8,3201
96,0,1867714951,445,72165104233,41113,TCP,1,46
96,0,221414715,12752,11414823233,389,UDP,1,193
96,0,221414715,49812,14864118181,389,UDP,1,193
96,0,221414715,4688,2161521883,389,UDP,1,194
96,0,221414715,44562,11414823233,88,TCP,5,2643
96,0,221414715,15893,11414823233,88,TCP,6,1651
96,0,72165104233,41113,1867714951,445,TCP,1,52
96,0,5023461219,24480,12478227146,80,TCP,7,2972
96,0,560101193,22887,2161521883,445,TCP,1,52
96,0,11414823233,389,221414715,12752,UDP,1,195
96,0,11414823233,88,221414715,44562,TCP,5,361
96,0,11414823233,88,221414715,15893,TCP,6,1662
96,0,1092113999,36483,181112127,53403,TCP,4,654
96,0,2161521883,389,221414715,4688,UDP,1,193
96,0,2161521883,445,560101193,22887,TCP,1,46
96,0,14864118181,389,221414715,49812,UDP,1,193
96,0,12478227146,80,5023461219,24480,TCP,4,511
96,1,17112119618,389,221414715,15669,TCP,12,5637
96,1,17112119618,389,221414715,15669,TCP,13,7027
96,1,221414715,15669,17112119618,389,TCP,14,3732
96,1,221414715,37028,14864118181,389,TCP,11,2863
96,1,14864118181,389,221414715,37028,TCP,9,3220
96,12,221414715,32651,2161521883,445,TCP,13,4261
96,12,221414715,36929,11414823233,445,TCP,13,4280
96,12,11414823233,445,221414715,36929,TCP,9,2359
96,12,2161521883,445,221414715,32651,TCP,9,1905
96,15,221414715,36447,2161521883,135,TCP,7,644
96,15,2161521883,135,221414715,36447,TCP,5,504
96,2,221414715,58000,2161521883,389,TCP,20,6031
96,2,2161521883,389,221414715,58000,TCP,26,26180
96,2,2161521883,389,221414715,58000,TCP,27,27570
96,23,2815122374,5150,23125276150,8839,TCP,23051,1060489
96,23,23125276150,8839,2815122374,5150,TCP,43465,60411972
96,23,23125276150,8839,2815122374,5150,TCP,43539,60514832
96,35,221414715,52623,2161521883,18706,TCP,11,3109
96,35,101150215101,15788,486189146,21726,TCP,10,592
96,35,2161521883,18706,221414715,52623,TCP,9,1600
96,35,68108196120,22822,10358248115,21726,TCP,10,592
96,42,221414715,53230,2001301890,445,TCP,140,27779
96,42,2001301890,445,221414715,53230,TCP,139,71021
96,42,2001301890,445,221414715,53230,TCP,148,80397
96,61,109246147211,50935,4122369190,445,TCP,6,417
97,0,221414715,20620,14864118181,389,TCP,10,3107
97,0,221414715,22168,14864118181,389,TCP,12,3544
97,0,1166724954,57318,5321510934,445,TCP,1,52
97,0,5321510934,445,1166724954,57318,TCP,1,46
97,0,83157212105,46710,11414823233,445,TCP,1,52
97,0,11414823233,445,83157212105,46710,TCP,1,46
97,0,14864118181,389,221414715,20620,TCP,9,1901
97,0,14864118181,389,221414715,22168,TCP,11,4287
97,35,68108196120,46572,10358248115,21726,TCP,10,592
97,37,14316912359,62868,161236125212,26679,TCP,2,92
97,49,2154149150,27937,12478227146,80,TCP,15,6737
97,49,12478227146,80,2154149150,27937,TCP,14,8884
97,60,1112467742,53294,11148166227,161,UDP,4,428
97,9,32507433,62139,18046141160,12887,TCP,3,144
97,9,32507433,34180,67177231,12887,TCP,3,144
98,0,250757729,8839,63163159115,58402,TCP,6,3067
98,0,250757729,8839,63163159115,24972,TCP,4,409
98,0,19090196247,0,1583153141,0,ICMP,2,120
98,0,1167200234,49558,9522599200,445,TCP,17,5319
98,0,1167200234,15023,9522599200,139,TCP,2,106
98,0,1167200234,23081,9522599200,88,UDP,1,198
98,0,1167200234,34079,9522599200,88,UDP,1,276
98,0,1167200234,30786,9522599200,88,UDP,1,1386
98,0,1167200234,27933,9522599200,88,UDP,1,1396
98,0,9418119892,42979,207167213,389,UDP,1,80
98,0,1583153141,0,19090196247,0,ICMP,2,120
98,0,196110210173,61180,693293204,139,TCP,1,46
98,0,31757331,61883,12478227146,80,TCP,1,46
98,0,16747497,389,24017413093,27182,UDP,1,117
98,0,9522599200,139,1167200234,15023,TCP,1,60
98,0,9522599200,445,1167200234,49558,TCP,15,2561
98,0,9522599200,445,147220159230,17553,TCP,1,46
98,0,9522599200,88,1167200234,23081,UDP,1,430
98,0,9522599200,88,1167200234,34079,UDP,1,1398
98,0,9522599200,88,1167200234,30786,UDP,1,1404
98,0,9522599200,88,1167200234,27933,UDP,1,1376
98,0,63163159115,58402,250757729,8839,TCP,7,1886
98,0,63163159115,24972,250757729,8839,TCP,5,853
98,0,24017413093,27182,16747497,389,UDP,1,80
98,0,693293204,139,196110210173,61180,TCP,1,46
98,0,207167213,389,9418119892,42979,UDP,1,117
98,0,147220159230,17553,9522599200,445,TCP,1,52
98,10,7113114125,40185,23125276150,8839,TCP,6,1222
98,11,19090196247,445,1583153141,14102,TCP,15,2418
98,11,1583153141,14102,19090196247,445,TCP,17,4349
98,13,221414715,25848,2001301890,135,TCP,8,1305
98,13,221414715,2483,2001301890,54490,TCP,7,797
98,13,2001301890,135,221414715,25848,TCP,6,788
98,13,2001301890,54490,221414715,2483,TCP,5,664
98,14,11414823233,445,25410712264,23906,TCP,10,1737
98,36,9522599200,445,1167200234,50592,TCP,2,1168
98,6,23125276150,8839,7113114125,40185,TCP,4,2752
98,60,9643166148,139,133172175216,34254,TCP,48,13760
98,60,133172175216,34254,9643166148,139,TCP,52,16832
98,60,19759249145,30277,17117018089,445,TCP,40,19329
98,70,21121124890,445,23564135203,28818,TCP,305,32064
98,71,21121124890,445,21266171222,43869,TCP,318,33443
98,71,21121124890,445,9121118245,58624,TCP,384,40384
99,0,912018495,31063,861398430,111,TCP,6,472
99,0,5113314489,5043,2001301890,445,TCP,3,270
99,0,5113314489,6182,19090196247,445,TCP,1,52
99,0,17828380,25791,250757729,8839,TCP,5,857
99,0,17828380,20265,250757729,8839,TCP,5,857
99,0,250757729,8839,17828380,25791,TCP,4,414
99,0,250757729,8839,17828380,20265,TCP,4,413
99,0,19090196247,445,5113314489,6182,TCP,1,46
99,0,19340115205,19197,12478227146,80,TCP,1,46
99,0,2001301890,445,5113314489,5043,TCP,2,224
99,0,861398430,111,912018495,31063,TCP,4,252
99,10,13517616985,21783,23125276150,8839,TCP,10,3045
99,14,17112119618,445,9923716242,61813,TCP,9,1653
99,14,9923716242,61813,17112119618,445,TCP,13,4237
99,6,23125276150,8839,13517616985,21783,TCP,7,3012
99,6,2154149150,29889,12478227146,80,TCP,8,809
99,6,12478227146,80,2154149150,29889,TCP,7,5486
99,60,89901437,1433,20013616480,50823,TCP,5,242
100,0,6916134223,37185,12478227146,80,TCP,1,46
100,35,68108196120,50078,10358248115,21726,TCP,10,592
101,0,23125276150,8839,261821433,42821,TCP,4,414
101,0,23125276150,8839,261821433,31229,TCP,4,413
101,0,23125276150,8839,519612258,3973,TCP,4,413
101,0,23125276150,8839,519612258,18454,TCP,4,414
101,0,261821433,42821,23125276150,8839,TCP,5,857
101,0,261821433,31229,23125276150,8839,TCP,5,857
101,0,519612258,3973,23125276150,8839,TCP,5,847
101,0,519612258,18454,23125276150,8839,TCP,5,847
101,0,12478227146,80,60238127187,16939,TCP,4,515
101,10,5614319358,54567,250757729,8839,TCP,6,1213
101,11,1682455065,16633,250757729,8839,TCP,9,3176
101,38,14316912359,62868,44212216155,44952,TCP,2,92
101,5,250757729,8839,5614319358,54567,TCP,4,2755
101,60,60238127187,16939,12478227146,80,TCP,8,3013
101,60,194979101,6268,1774786105,6268,UDP,3,282
101,7,250757729,8839,1682455065,16633,TCP,6,2975
101,9,6113182152,47574,15191131191,12887,TCP,3,144
101,9,6113182152,24877,6716699210,12887,TCP,3,144
101,9,1859534156,11437,73215131144,33383,TCP,3,144
102,0,912018495,111,861398430,48658,UDP,1,56
102,0,10498159117,34829,12478227146,80,TCP,1,46
102,0,861398430,48658,912018495,111,UDP,1,84
102,10,15990199252,19895,250757729,8839,TCP,6,1223
102,13,23125276150,8839,11924482191,17607,TCP,32830,45621336
102,13,23125276150,8839,11924482191,17607,TCP,32904,45724196
102,13,11924482191,17607,23125276150,8839,TCP,17334,797513
102,16,3720760223,63452,2161521883,445,TCP,13,4233
102,16,2161521883,445,3720760223,63452,TCP,9,1653
102,20,17112119618,135,24130198118,29259,TCP,5,520
102,20,17112119618,3360,24130198118,21569,TCP,5,548
102,20,24130198118,29259,17112119618,135,TCP,7,540
102,20,24130198118,21569,17112119618,3360,TCP,7,631
102,34,24010143210,43083,4122369190,445,TCP,4,278
102,6,250757729,8839,15990199252,19895,TCP,4,2755
102,60,9113145236,6268,194979101,6268,UDP,3,282
102,60,194979101,6268,9113145236,6268,UDP,3,282
102,60,194979101,6268,22614816939,6268,UDP,3,282
103,0,905853221,5856,23125276150,8839,TCP,5,847
103,0,905853221,4502,23125276150,8839,TCP,5,847
103,0,23125276150,8839,905853221,5856,TCP,4,413
103,0,23125276150,8839,905853221,4502,TCP,4,414
103,0,2052325834,15191,25021854249,60118,TCP,1,52
103,0,19634150223,30975,14864118181,88,TCP,5,2671
103,0,19634150223,31589,14864118181,88,TCP,6,1665
103,0,19634150223,2328,2001301890,389,TCP,8,2399
103,0,2001301890,389,19634150223,2328,TCP,7,840
103,0,25021854249,60118,2052325834,15191,TCP,1,46
103,0,14864118181,88,19634150223,30975,TCP,5,360
103,0,14864118181,88,19634150223,31589,TCP,6,1674
103,1,19634150223,7732,9522599200,389,TCP,14,4532
103,1,9522599200,389,19634150223,7732,TCP,15,13564
103,11,17112119618,445,24130198118,41870,TCP,26,17246
103,11,24130198118,41870,17112119618,445,TCP,23,4757
103,29,231102119183,0,18113114,0,ICMP,30,2520
103,29,231102119183,0,17415615698,0,ICMP,30,2520
103,35,19634150223,35315,2001301890,445,TCP,43,10288
103,35,2001301890,445,19634150223,35315,TCP,38,7823
103,9,149192128253,45562,213135126240,32430,TCP,3,144
104,0,912018495,111,861398430,33077,UDP,1,56
104,0,1167200234,47964,9522599200,445,TCP,1,64
104,0,1086032122,445,2101908717,18124,TCP,1,46
104,0,2101908717,18124,1086032122,445,TCP,1,52
104,0,193111151241,445,5914137232,30195,TCP,1,91
104,0,9522599200,445,1167200234,47964,TCP,1,46
104,0,861398430,33077,912018495,111,UDP,1,84
104,1,12478227146,80,119211622,33469,TCP,6,625
104,61,119211622,33469,12478227146,80,TCP,9,3969
105,0,91021497,61235,14864118181,389,UDP,1,191
105,0,91021497,0,2001301890,0,ICMP,2,120
105,0,91021497,0,14864118181,0,ICMP,3,166
105,0,2546132217,123,2001301890,123,UDP,1,96
105,0,11414823233,389,222125118176,53225,UDP,1,195
105,0,11414823233,60213,222125118176,6608,TCP,7,3946
105,0,11414823233,60213,222125118176,33764,TCP,7,2003
105,0,11414823233,60213,222125118176,39126,TCP,6,1918
105,0,2001301890,123,2546132217,123,UDP,1,96
105,0,2001301890,0,91021497,0,ICMP,2,120
105,0,14864118181,389,91021497,61235,UDP,1,193
105,0,14864118181,0,91021497,0,ICMP,3,166
105,0,12478227146,80,426016857,36218,TCP,4,515
105,1,12478227146,80,9013216451,23591,TCP,6,625
105,11,1765092156,17618,16747497,445,TCP,12,1474
105,11,91021497,62254,14864118181,445,TCP,13,3825
105,11,16747497,445,1765092156,17618,TCP,10,1592
105,11,14864118181,445,91021497,62254,TCP,11,2183
105,2,91021497,1352,14864118181,389,TCP,24,6942
105,2,91021497,62255,14864118181,389,TCP,9,2167
105,2,14864118181,389,91021497,1352,TCP,30,34321
105,2,14864118181,389,91021497,1352,TCP,31,35711
105,2,14864118181,389,91021497,62255,TCP,6,806
105,24,91021497,7368,2001301890,445,TCP,5469,583514
105,24,2001301890,445,91021497,7368,TCP,5391,603812
105,24,2001301890,445,91021497,7368,TCP,5472,613870
105,30,91021497,26292,14864118181,135,TCP,7,540
105,30,91021497,23584,9522599200,54490,TCP,7,867
105,30,9522599200,54490,91021497,23584,TCP,5,436
105,30,14864118181,135,91021497,26292,TCP,5,432
105,31,91021497,56079,14864118181,18706,TCP,12,4023
105,31,14864118181,18706,91021497,56079,TCP,10,1661
105,48,91021497,8756,9522599200,135,TCP,11,1024
105,48,9522599200,135,91021497,8756,TCP,7,1080
105,55,734523039,137,471844168,137,UDP,9,702
105,60,426016857,36218,12478227146,80,TCP,8,3011
105,61,9013216451,23591,12478227146,80,TCP,9,3891
105,72,21121124890,445,180176175255,44754,TCP,318,33443
106,0,23813923499,28834,16747497,445,TCP,1,52
106,0,9643166148,0,133172175216,0,ICMP,1,60
106,0,133172175216,0,9643166148,0,ICMP,1,60
106,0,21365174104,3737,12478227146,80,TCP,1,46
106,0,91021497,51427,14864118181,389,TCP,12,3176
106,0,91021497,30144,14864118181,389,TCP,10,2738
106,0,91021497,25380,14864118181,389,TCP,10,2738
106,0,16747497,445,23813923499,28834,TCP,1,46
106,0,14864118181,389,91021497,51427,TCP,10,4187
106,0,14864118181,389,91021497,30144,TCP,7,1741
106,0,14864118181,389,91021497,30144,TCP,8,1789
106,0,14864118181,389,91021497,25380,TCP,9,1835
106,1,15224680113,9337,205143109159,443,TCP,6,1578
106,1,205143109159,443,15224680113,9337,TCP,5,1481
106,1,12478227146,80,54965245,6524,TCP,4,511
106,10,29229159131,28897,23125276150,8839,TCP,6,1213
106,15,13788235157,12953,812523259,445,TCP,45,7940
106,15,812523259,445,13788235157,12953,TCP,42,9317
106,6,23125276150,8839,29229159131,28897,TCP,4,2752
106,61,54965245,6524,12478227146,80,TCP,8,3010
106,9,15248182110,42400,1154158243,12887,TCP,3,144
107,0,17112119618,389,169893781,24203,UDP,1,117
107,0,169893781,24203,17112119618,389,UDP,1,80
107,0,215115173219,38266,250757729,8839,TCP,6,420
107,0,215115173219,58306,23125276150,8839,TCP,6,429
107,0,215115173219,20444,250757729,8839,TCP,6,429
107,0,215115173219,12481,23125276150,8839,TCP,6,430
107,0,215115173219,14027,250757729,8839,TCP,6,430
107,0,215115173219,50396,23125276150,8839,TCP,6,420
107,0,23125276150,8839,215115173219,58306,TCP,4,372
107,0,23125276150,8839,215115173219,12481,TCP,4,372
107,0,23125276150,8839,215115173219,50396,TCP,4,372
107,0,250757729,8839,215115173219,38266,TCP,4,376
107,0,250757729,8839,215115173219,20444,TCP,4,376
107,0,250757729,8839,215115173219,14027,TCP,4,376
107,0,22759184144,13273,10358248115,21726,TCP,1,48
107,0,22759184144,37431,10358248115,21726,TCP,1,48
107,0,19090196247,389,20180167116,22930,UDP,1,195
107,0,205143109159,443,222234210124,53909,TCP,5,1493
107,0,20180167116,22930,19090196247,389,UDP,1,193
107,1,222234210124,53909,205143109159,443,TCP,6,1647
107,10,1731225641,31072,23125276150,8839,TCP,6,1209
107,15,19090196247,135,20180167116,32702,TCP,5,504
107,15,20180167116,32702,19090196247,135,TCP,7,644
107,3,2417366231,4037,9817011818,26154,TCP,8,1099
107,3,9817011818,26154,2417366231,4037,TCP,10,2338
107,35,19090196247,18706,20180167116,2553,TCP,9,1552
107,35,20180167116,2553,19090196247,18706,TCP,11,3100
107,5,23125276150,8839,1731225641,31072,TCP,4,2748
107,5,2739166206,0,2161521883,0,ICMP,3,166
107,5,2161521883,0,2739166206,0,ICMP,3,166
108,0,9516320175,59749,17117018089,445,TCP,1,46
108,0,21181237247,45849,17117018089,445,TCP,1,46
108,0,21181237247,14005,17117018089,445,TCP,1,46
108,0,22691156152,17161,17117018089,445,TCP,1,46
108,0,1992447203,4493,17117018089,445,TCP,1,46
108,0,22619023318,39149,17117018089,445,TCP,1,46
108,0,18519425270,47709,17117018089,445,TCP,1,46
108,0,2466113454,2055,17117018089,445,TCP,1,46
108,0,175685872,43366,17117018089,445,TCP,1,46
108,0,74939070,30692,17117018089,445,TCP,1,46
108,0,74939070,16071,17117018089,445,TCP,1,46
108,0,2211157175,51765,17117018089,445,TCP,1,46
108,0,19818662173,1856,17117018089,445,TCP,1,46
108,0,194204156248,58128,17117018089,445,TCP,1,46
108,0,17112119618,88,20180167116,21037,TCP,4,1564
108,0,17112119618,88,20180167116,11373,TCP,5,360
108,0,40210124107,20445,17117018089,445,TCP,1,46
108,0,19221233207,6386,17117018089,445,TCP,1,46
108,0,2395013074,4235,17117018089,445,TCP,1,46
108,0,69166212135,2864,17117018089,445,TCP,1,46
108,0,83255186213,26945,17117018089,445,TCP,1,46
108,0,83255186213,16616,17117018089,445,TCP,1,46
108,0,207365117,19400,17117018089,445,TCP,1,46
108,0,93175187124,57714,17117018089,445,TCP,1,46
108,0,128323765,13745,17117018089,445,TCP,1,46
108,0,1031032820,50078,17117018089,445,TCP,1,46
108,0,11510319243,37337,17117018089,445,TCP,1,46
108,0,243960128,26813,17117018089,445,TCP,1,46
108,0,24114819063,24846,17117018089,445,TCP,1,46
108,0,10871178197,16603,17117018089,445,TCP,1,46
108,0,12320218947,8085,17117018089,445,TCP,1,46
108,0,84237124197,4646,17117018089,445,TCP,1,46
108,0,50177234102,20506,17117018089,445,TCP,1,46
108,0,150802110,33926,17117018089,445,TCP,1,46
108,0,150802110,43862,17117018089,445,TCP,1,46
108,0,3482121163,59523,17117018089,445,TCP,1,46
108,0,3482121163,43903,17117018089,445,TCP,1,46
108,0,121621412,6322,17117018089,445,TCP,1,46
108,0,7315415155,23588,17117018089,445,TCP,1,46
108,0,180141193175,40403,17117018089,445,TCP,1,46
