srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,type
107115100131,21330151111,30922,445,TCP,164,15,13,4260,background
1057521351,107115100131,445,33310,TCP,164,15,9,2359,background
21330151111,107115100131,445,30922,TCP,164,15,9,1905,background
107115100131,21330151111,38418,389,TCP,164,3,21,6525,background
21330151111,107115100131,389,38418,TCP,164,3,28,29822,background
107115100131,21330151111,14134,53729,TCP,164,34,11,3108,background
21330151111,107115100131,53729,14134,TCP,164,34,9,1616,background
6154210194,174107211168,30905,57318,TCP,164,38,2,92,background
107115100131,16821321563,6427,445,TCP,164,39,192,39876,background
16821321563,107115100131,445,6427,TCP,164,39,209,119676,background
1457613121,2061208898,1433,44682,TCP,164,60,5,248,background
107115100131,1057521351,19724,135,TCP,166,12,8,1300,background
6154210194,199178115205,30905,15457,TCP,166,38,2,92,background
2268523669,15121218118,61973,51390,TCP,166,60,3,138,background
7416224932,16821321563,45155,53729,TCP,167,1,10,3986,background
107115100131,1057521351,40775,9140,TCP,167,11,7,795,background
56108191101,73115122173,1300,46043,TCP,167,11,10,3010,background
1057521351,107115100131,135,19724,TCP,167,11,6,884,background
1057521351,107115100131,9140,40775,TCP,167,11,5,664,background
27104248216,73115122173,20948,46043,TCP,167,11,9,2759,background
7416224932,16821321563,49054,445,TCP,167,2,13,3881,background
16821321563,7416224932,445,49054,TCP,167,2,11,2182,background
7416224932,16821321563,45287,389,TCP,167,3,9,2190,background
7416224932,16821321563,43812,389,TCP,167,3,23,6527,background
16821321563,7416224932,389,45287,TCP,167,3,7,846,background
16821321563,7416224932,389,43812,TCP,167,3,30,34409,background
14688117206,7416224932,135,27431,TCP,167,30,6,800,background
14688117206,7416224932,4439,6272,TCP,167,30,5,436,background
7416224932,16821321563,10915,135,TCP,167,30,7,540,background
7416224932,14688117206,6272,4439,TCP,167,30,7,871,background
7416224932,14688117206,27431,135,TCP,167,30,8,859,background
16821321563,7416224932,135,10915,TCP,167,30,5,432,background
6154210194,1922023275,30905,58187,TCP,167,38,2,92,background
73115122173,27104248216,46043,20948,TCP,167,6,6,2982,background
23152667,15121218118,55757,51390,TCP,167,60,3,138,background
15121218118,217219204197,51390,43643,TCP,167,60,3,138,background
217219204197,15121218118,43643,51390,TCP,167,60,3,138,background
73115122173,56108191101,46043,1300,TCP,167,7,7,3012,background
235875175,17311424831,16829,29420,TCP,167,9,3,144,background
7416224932,16821321563,32705,389,TCP,168,1,14,3614,background
16821321563,7416224932,389,32705,TCP,168,1,12,5741,background
8510999158,30123686,80,38312,TCP,168,1,6,625,background
2093329119,15121218118,27948,51390,TCP,168,60,3,138,background
15121218118,2093329119,51390,27948,TCP,168,60,3,138,background
30123686,8510999158,38312,80,TCP,168,61,9,3909,background
1057521351,8047181125,445,7874,TCP,169,35,2,1168,background
6176195,8510999158,27800,80,TCP,169,60,8,3020,background
9959255152,196412047,445,27948,TCP,169,71,318,33443,background
871130128,1332191667,43815,22,TCP,170,1,19,3280,background
1332191667,871130128,22,43815,TCP,170,1,17,2766,background
9187903,73115122173,51248,46043,TCP,170,10,6,1223,background
14688117206,7416224932,135,44568,TCP,170,27,15,3320,background
14688117206,7416224932,4439,41065,TCP,170,27,15,3556,background
7416224932,14688117206,41065,4439,TCP,170,27,18,2517,background
7416224932,14688117206,44568,135,TCP,170,27,18,2546,background
163515158,4824947175,24859,445,TCP,170,34,4,278,background
16880226107,225583326,16446,445,TCP,170,40,18,4559,background
225583326,16880226107,445,16446,TCP,170,40,19,11240,background
73115122173,9187903,46043,51248,TCP,170,5,4,2752,background
9959255152,15114811257,445,3183,TCP,170,65,277,29143,background
9959255152,180155169235,445,30497,TCP,170,71,396,41646,background
6177227134,73115122173,47463,46043,TCP,171,10,6,1213,background
6154210194,1438276215,30905,49948,TCP,171,38,2,92,background
73115122173,6177227134,46043,47463,TCP,171,6,4,2752,background
90151239142,1654470111,6269,445,TCP,172,13,18,4433,background
1692039540,1654470111,17563,445,TCP,172,17,735,100728,background
6154210194,4612348204,30905,32082,TCP,172,38,2,92,background
871130128,1332191667,65415,22,TCP,172,6,20,3356,background
1332191667,871130128,22,65415,TCP,172,6,18,2442,background
15921960205,8510999158,47964,80,TCP,172,60,8,3008,background
542882229,1332191667,33062,445,TCP,172,61,7,842,background
23529173225,16821321563,54141,445,TCP,172,7,17,4347,background
16821321563,23529173225,445,54141,TCP,172,7,15,2418,background
9959255152,29414179,17230,34103,TCP,173,1,3,138,background
9959255152,29414179,135,31029,TCP,173,14,6,716,background
1057521351,62101521,135,21732,TCP,173,30,14,3040,background
62101521,1057521351,21732,135,TCP,173,30,17,2200,background
42628295,8510999158,57761,80,TCP,173,60,8,2973,background
14688117206,108128225201,389,47938,TCP,173,62,2120,803480,background
108128225201,14688117206,47938,389,TCP,173,62,2610,1165220,background
10051247,82341478,0,0,ICMP,174,1,2,120,background
10051247,1483721765,0,0,ICMP,174,1,2,120,background
10051247,9320352128,0,0,ICMP,174,1,2,120,background
10051247,61115205122,0,0,ICMP,174,1,2,120,background
10051247,252245168188,0,0,ICMP,174,1,2,120,background
10051247,3714711491,0,0,ICMP,174,1,2,120,background
10051247,248802159,0,0,ICMP,174,1,2,120,background
10051247,1549126120,0,0,ICMP,174,1,2,120,background
10051247,17621713977,0,0,ICMP,174,1,2,120,background
10051247,96982031,0,0,ICMP,174,1,2,120,background
10051247,120136239223,0,0,ICMP,174,1,2,120,background
10051247,1162161711,0,0,ICMP,174,1,2,120,background
10051247,96762334,0,0,ICMP,174,1,2,120,background
10051247,1314624061,0,0,ICMP,174,1,2,120,background
10051247,932102349,0,0,ICMP,174,1,2,120,background
10051247,3414392188,0,0,ICMP,174,1,2,120,background
10051247,741627324,0,0,ICMP,174,1,2,120,background
10051247,133116227140,0,0,ICMP,174,1,2,120,background
10051247,20012087128,0,0,ICMP,174,1,2,120,background
10051247,1642319068,0,0,ICMP,174,1,2,120,background
10051247,23911785193,0,0,ICMP,174,1,2,120,background
10051247,11194251229,0,0,ICMP,174,1,2,120,background
10051247,2052042575,0,0,ICMP,174,1,2,120,background
10051247,4415420174,0,0,ICMP,174,1,2,120,background
10051247,22215485100,0,0,ICMP,174,1,2,120,background
10051247,229104150161,0,0,ICMP,174,1,2,120,background
10051247,135220203195,0,0,ICMP,174,1,2,120,background
10051247,182061754,0,0,ICMP,174,1,2,120,background
10051247,2441715794,0,0,ICMP,174,1,2,120,background
10051247,1524919864,0,0,ICMP,174,1,2,120,background
10051247,1129230163,0,0,ICMP,174,1,2,120,background
10051247,23913419468,0,0,ICMP,174,1,2,120,background
10051247,1062161203,0,0,ICMP,174,1,2,120,background
10051247,571469886,0,0,ICMP,174,1,2,120,background
10051247,21724120569,0,0,ICMP,174,1,2,120,background
10051247,12794240229,0,0,ICMP,174,1,2,120,background
10051247,193810486,0,0,ICMP,174,1,2,120,background
10051247,184247255137,0,0,ICMP,174,1,2,120,background
10051247,70140153221,0,0,ICMP,174,1,2,120,background
10051247,21011738119,0,0,ICMP,174,1,2,120,background
10051247,1483320,0,0,ICMP,174,1,2,120,background
10051247,1681323340,0,0,ICMP,174,1,2,120,background
10051247,214253210192,0,0,ICMP,174,1,2,120,background
10051247,103987841,0,0,ICMP,174,1,2,120,background
10051247,891399522,0,0,ICMP,174,1,2,120,background
10051247,67712336,0,0,ICMP,174,1,2,120,background
10051247,29139210174,0,0,ICMP,174,1,2,120,background
10051247,1781982757,0,0,ICMP,174,1,2,120,background
10051247,50200248192,0,0,ICMP,174,1,2,120,background
10051247,205104211106,0,0,ICMP,174,1,2,120,background
10051247,1850234156,0,0,ICMP,174,1,2,120,background
10051247,3919063171,0,0,ICMP,174,1,2,120,background
10051247,4253125231,0,0,ICMP,174,1,2,120,background
10051247,158246225,0,0,ICMP,174,1,2,120,background
10051247,24192485,0,0,ICMP,174,1,2,120,background
10051247,230189100232,0,0,ICMP,174,1,2,120,background
10051247,12910121276,0,0,ICMP,174,1,2,120,background
10051247,7294185183,0,0,ICMP,174,1,2,120,background
10051247,5318714170,0,0,ICMP,174,1,2,120,background
10051247,95159222225,0,0,ICMP,174,1,2,120,background
10051247,811282160,0,0,ICMP,174,1,2,120,background
9959255152,29414179,17230,42706,TCP,174,1,3,138,background
62101521,230177210,13283,53729,TCP,174,1,4,186,background
230177210,62101521,53729,13283,TCP,174,1,3,140,background
50179586,73115122173,33773,46043,TCP,174,10,9,2965,background
10051247,5613922037,0,0,ICMP,174,2,2,120,background
10051247,222229156232,0,0,ICMP,174,2,2,120,background
10051247,214187170171,0,0,ICMP,174,2,2,120,background
10051247,10724888222,0,0,ICMP,174,2,2,120,background
10051247,3322818222,0,0,ICMP,174,2,2,120,background
10051247,771076279,0,0,ICMP,174,2,2,120,background
10051247,111766101,0,0,ICMP,174,2,2,120,background
10051247,7821898125,0,0,ICMP,174,2,2,120,background
10051247,8370129184,0,0,ICMP,174,2,2,120,background
10051247,9968149130,0,0,ICMP,174,2,2,120,background
10051247,20830129178,0,0,ICMP,174,2,2,120,background
10051247,11146137203,0,0,ICMP,174,2,2,120,background
10051247,96128152248,0,0,ICMP,174,2,2,120,background
10051247,24897217215,0,0,ICMP,174,2,2,120,background
10051247,184234116128,0,0,ICMP,174,2,2,120,background
10051247,18913513147,0,0,ICMP,174,2,2,120,background
10051247,2191868339,0,0,ICMP,174,2,2,120,background
10051247,12852163123,0,0,ICMP,174,2,2,120,background
10051247,24153155226,0,0,ICMP,174,2,2,120,background
10051247,87220227122,0,0,ICMP,174,2,2,120,background
10051247,9691228191,0,0,ICMP,174,2,2,120,background
10051247,7224158249,0,0,ICMP,174,2,2,120,background
10051247,75142210,0,0,ICMP,174,2,2,120,background
10051247,1113341175,0,0,ICMP,174,2,2,120,background
10051247,13540208113,0,0,ICMP,174,2,2,120,background
10051247,10222025177,0,0,ICMP,174,2,2,120,background
10051247,104506073,0,0,ICMP,174,2,2,120,background
10051247,16117720871,0,0,ICMP,174,2,2,120,background
10051247,94228226171,0,0,ICMP,174,2,2,120,background
10051247,1916272188,0,0,ICMP,174,2,2,120,background
10051247,781493023,0,0,ICMP,174,2,2,120,background
10051247,17320794231,0,0,ICMP,174,2,2,120,background
10051247,124216149185,0,0,ICMP,174,2,2,120,background
62101521,230177210,17961,135,TCP,174,29,13,1416,background
230177210,62101521,135,17961,TCP,174,29,9,1200,background
73115122173,50179586,46043,33773,TCP,174,6,6,2972,background
187212126138,17215668,443,57197,TCP,174,61,42,16097,background
10051247,261264159,0,0,ICMP,175,1,2,120,background
10051247,5417374216,0,0,ICMP,175,1,2,120,background
10051247,1422853131,0,0,ICMP,175,1,2,120,background
9959255152,15114811257,17230,35157,TCP,175,1,3,138,background
261264159,10051247,0,0,ICMP,175,1,2,120,background
9959255152,15114811257,135,31056,TCP,175,14,6,716,background
14688117206,62101521,135,42701,TCP,175,28,10,1392,background
62101521,14688117206,42701,135,TCP,175,28,13,1566,background
171165223251,1620525458,20841,23876,UDP,175,60,4,336,background
1620525458,171165223251,23876,20841,UDP,175,60,4,224,background
9959255152,15114811257,17230,24365,TCP,176,1,3,138,background
62101521,1057521351,15383,9140,TCP,176,1,4,186,background
21418417381,73115122173,35378,46043,TCP,176,10,6,1209,background
62101521,16821321563,47414,135,TCP,176,27,11,1174,background
16821321563,62101521,135,47414,TCP,176,27,8,1008,background
73115122173,21418417381,46043,35378,TCP,176,6,4,2756,background
183237114238,8510999158,16409,80,TCP,176,60,8,3014,background
211248107181,4824947175,2010,445,TCP,176,60,5,324,background
211248107181,4824947175,13593,445,TCP,176,60,5,324,background
1513617475,1057521351,64801,445,TCP,177,11,17,4347,background
1057521351,1513617475,445,64801,TCP,177,11,15,2418,background
6154210194,11623443255,30905,43341,TCP,177,38,2,92,background
2402283723,11244147215,3306,39339,TCP,177,60,2,140,background
9959255152,11613313219,445,21662,TCP,177,71,308,32344,background
871130128,1332191667,29924,22,TCP,178,1,22,3428,background
1332191667,871130128,22,29924,TCP,178,1,22,9778,background
83245106225,133373522,61718,46043,TCP,178,10,6,1223,background
7416224932,1332191667,10641,445,TCP,178,34,4,278,background
1332191667,7416224932,445,10641,TCP,178,34,2,186,background
133373522,83245106225,46043,61718,TCP,178,5,4,2755,background
22622726101,1332191667,64421,445,TCP,178,60,244,85449,background
2315412464,15121218118,54373,51390,TCP,178,61,5,263,background
871130128,1332191667,6846,22,TCP,179,1,20,3324,background
1332191667,871130128,22,6846,TCP,179,1,23,9822,background
172100210132,133373522,36956,46043,TCP,179,10,6,1222,background
5919455205,133373522,64977,46043,TCP,179,10,6,1213,background
73115122173,2521161867,46043,45635,TCP,179,12,32849,45646396,background
73115122173,2521161867,46043,45635,TCP,179,12,32905,45724236,background
2521161867,73115122173,45635,46043,TCP,179,12,17335,797559,background
187212126138,13417522862,443,44869,TCP,179,5,8,828,background
187212126138,17215668,443,54917,TCP,179,56,35,14787,background
133373522,172100210132,46043,36956,TCP,179,6,4,2755,background
133373522,5919455205,46043,64977,TCP,179,6,4,2755,background
234219165183,15121218118,5590,51390,TCP,179,60,3,138,background
713114835,15121218118,52186,51390,TCP,179,60,3,138,background
1595017237,15121218118,2448,51390,TCP,179,60,3,138,background
201170102207,15121218118,33580,51390,TCP,179,60,3,138,background
15121218118,234219165183,51390,5590,TCP,179,60,3,138,background
15121218118,23515536115,51390,33716,TCP,179,60,3,158,background
15121218118,1595017237,51390,2448,TCP,179,60,3,138,background
15121218118,201170102207,51390,33580,TCP,179,60,3,138,background
15121218118,23914241,51390,42948,TCP,179,60,3,138,background
15121218118,169135174193,51390,22327,TCP,179,60,3,158,background
15121218118,775613144,51390,58348,TCP,179,60,3,138,background
15121218118,23622018060,51390,63351,TCP,179,60,3,138,background
169135174193,15121218118,22327,51390,TCP,179,60,3,157,background
16617989128,15121218118,17003,51390,TCP,179,60,3,138,background
775613144,15121218118,58348,51390,TCP,179,60,3,138,background
23622018060,15121218118,63351,51390,TCP,179,60,3,138,background
15168145243,254201115128,63819,32436,TCP,179,8,3,144,background
341396955,232886115,3429,33568,TCP,179,9,3,152,background
341396955,1141703162,49897,33568,TCP,179,9,3,152,background
341396955,1768162198,59027,33568,TCP,179,9,3,152,background
341396955,11519818621,55223,33568,TCP,179,9,3,152,background
341396955,199851902,60211,33568,TCP,179,9,3,152,background
341396955,9421055143,3921,33568,TCP,179,9,3,152,background
341396955,12510412099,50395,33568,TCP,179,9,3,152,background
341396955,2752174252,51475,33568,TCP,179,9,3,152,background
871130128,1332191667,52767,443,TCP,180,1,11,1331,background
133115102183,8510999158,58993,80,TCP,180,1,7,2994,background
1332191667,871130128,443,52767,TCP,180,1,9,1630,background
871130128,1332191667,46787,22,TCP,180,25,20,3356,background
1332191667,871130128,22,46787,TCP,180,25,18,2442,background
471913782,15121218118,33463,5222,TCP,180,37,10,592,background
188377429,133373522,18649,46043,TCP,181,10,6,1222,background
252379062,73115122173,39081,46043,TCP,181,23,23051,1060495,background
73115122173,252379062,46043,39081,TCP,181,23,43442,60380014,background
73115122173,252379062,46043,39081,TCP,181,23,43539,60514832,background
134127224151,61421469,65437,445,TCP,181,43,18,3921,background
133373522,188377429,46043,18649,TCP,181,6,4,2755,background
15742181111,150120221246,24723,445,TCP,182,11,16,4307,background
150120221246,15742181111,445,24723,TCP,182,11,15,2418,background
16821321563,1642792220,445,38303,TCP,182,12,9,1653,background
1642792220,16821321563,38303,445,TCP,182,12,13,4233,background
2505512482,150120221246,39117,445,TCP,182,5,16,4349,background
150120221246,2505512482,445,39117,TCP,182,5,15,2418,background
2527622723,8510999158,35848,80,TCP,182,60,8,2997,background
15121218118,68199119,51390,10810,TCP,182,60,3,138,background
68199119,15121218118,10810,51390,TCP,182,60,3,138,background
1002082252,133373522,36287,46043,TCP,183,10,6,1222,background
909622539,73115122173,52429,46043,TCP,183,10,6,1222,background
73115122173,909622539,46043,52429,TCP,183,5,4,2752,background
133373522,1002082252,46043,36287,TCP,183,5,4,2755,background
7915115126,1991387391,137,137,UDP,183,55,9,702,background
1512331114,1332191667,58975,445,TCP,183,60,44,5009,background
23294117154,110137898,445,6818,TCP,183,60,3,237,background
235875175,17311424831,19880,29420,TCP,183,9,3,144,background
1622441387,8510999158,36166,80,TCP,184,1,7,2948,background
1375878117,73115122173,12830,46043,TCP,184,10,6,1213,background
23424620913,133373522,41128,46043,TCP,184,10,6,1222,background
244174193223,133373522,7719,46043,TCP,184,11,9,2784,background
357115269,10714810550,445,46511,TCP,184,11,15,2418,background
16821321563,126172185246,139,49421,TCP,184,14,10,1562,background
16821321563,126172185246,139,17941,TCP,184,14,11,1365,background
16821321563,126172185246,139,1668,TCP,184,14,11,1667,background
126172185246,16821321563,49421,139,TCP,184,14,12,1512,background
126172185246,16821321563,17941,139,TCP,184,14,14,4383,background
126172185246,16821321563,1668,139,TCP,184,14,13,1535,background
73115122173,1375878117,46043,12830,TCP,184,6,4,2752,background
133373522,23424620913,46043,41128,TCP,184,6,4,2755,background
187212126138,13417522862,443,9530,TCP,184,61,43,14190,background
133373522,244174193223,46043,7719,TCP,184,7,6,2979,background
6320197248,1768162198,6514,33568,TCP,184,9,3,144,background
2276399144,16821321563,50744,389,TCP,185,1,11,2853,background
16821321563,2276399144,389,50744,TCP,185,1,8,3174,background
12223019129,73115122173,3130,46043,TCP,185,11,9,2981,background
2276399144,1057521351,55397,135,TCP,185,15,11,1602,background
1057521351,2276399144,135,55397,TCP,185,15,8,1288,background
2276399144,16821321563,6822,445,TCP,185,16,13,4257,background
2276399144,1057521351,8054,445,TCP,185,16,13,4241,background
1057521351,2276399144,445,8054,TCP,185,16,9,1905,background
16821321563,2276399144,445,6822,TCP,185,16,9,2359,background
2276399144,1057521351,25712,389,TCP,185,2,21,6174,background
1057521351,2276399144,389,25712,TCP,185,2,27,28621,background
2276399144,1057521351,15913,9140,TCP,185,35,14,3660,background
1057521351,2276399144,9140,15913,TCP,185,35,11,2076,background
6154210194,4185202234,30905,33648,TCP,185,38,2,92,background
2276399144,21330151111,24406,445,TCP,185,40,145,29367,background
21330151111,2276399144,445,24406,TCP,185,40,154,82260,background
73115122173,12223019129,46043,3130,TCP,185,6,6,2972,background
197173213143,1332191667,45047,445,TCP,185,62,61,15957,background
340191174,9421055143,41389,33568,TCP,185,9,3,144,background
1861853367,73115122173,25679,46043,TCP,186,15,6,1190,background
1332191667,128157148109,445,11645,TCP,186,32,2,186,background
73115122173,1861853367,46043,25679,TCP,186,6,4,2752,background
15121218118,9912819817,51390,58091,TCP,186,60,4,184,background
1815112720,1332191667,19757,445,TCP,186,60,46,17361,background
1332191667,1815112720,445,19757,TCP,186,60,43,11249,background
9912819817,15121218118,58091,51390,TCP,186,60,4,184,background
171165223251,15496112254,26415,2049,TCP,186,65,5667,1042496,background
15496112254,171165223251,2049,26415,TCP,186,65,5591,937224,background
202110136170,8510999158,22876,80,TCP,187,11,12,6343,background
8510999158,202110136170,80,22876,TCP,187,11,9,4538,background
357115269,180155169235,445,58651,TCP,187,15,9,2359,background
1057521351,19536103202,135,47812,TCP,187,18,5,520,background
1057521351,19536103202,9140,63640,TCP,187,18,5,532,background
19536103202,1057521351,47812,135,TCP,187,18,7,540,background
19536103202,1057521351,63640,9140,TCP,187,18,7,631,background
236193105219,1057521351,32395,135,TCP,187,23,7,540,background
236193105219,1057521351,33469,9140,TCP,187,23,7,627,background
1057521351,236193105219,135,32395,TCP,187,23,5,520,background
1057521351,236193105219,9140,33469,TCP,187,23,4,502,background
1057521351,236193105219,9140,33469,TCP,187,23,5,548,background
915123790,1057521351,62541,135,TCP,187,30,8,736,background
915123790,1057521351,64684,9140,TCP,187,30,8,815,background
1057521351,915123790,135,62541,TCP,187,30,6,800,background
1057521351,915123790,9140,64684,TCP,187,30,6,820,background
184177242125,4824947175,37359,445,TCP,187,31,4,278,background
9655161246,1332191667,23572,445,TCP,187,34,4,278,background
17215668,8510999158,58061,80,TCP,187,4,8,1146,background
17215668,23022522091,30784,80,TCP,187,4,8,1146,background
8510999158,17215668,80,58061,TCP,187,4,5,4633,background
23022522091,17215668,80,30784,TCP,187,4,5,4746,background
9921518383,8510999158,35830,80,TCP,187,60,8,3012,background
42217127135,544229141,6765,26078,TCP,187,60,4,392,background
49143240129,1651571533,61671,2049,TCP,187,70,300,61916,background
9959255152,11613313219,17230,53245,TCP,188,1,3,138,background
2716025140,73115122173,33448,46043,TCP,188,10,6,1213,background
9959255152,11613313219,135,29442,TCP,188,14,6,716,background
73115122173,2716025140,46043,33448,TCP,188,6,4,2752,background
15255116253,48170209195,32869,161,UDP,188,60,4,428,background
96469729,1651571533,39315,2049,TCP,188,63,53,6692,background
1651571533,96469729,2049,39315,TCP,188,63,28,4736,background
871130128,1332191667,62107,443,TCP,189,1,117,6805,background
9959255152,11613313219,17230,59455,TCP,189,1,3,138,background
1332191667,871130128,443,62107,TCP,189,1,362,529755,background
1654470111,15619614914,139,54977,TCP,189,10,3,144,background
187212126138,13417522862,443,1917,TCP,189,25,16,5014,background
1692039540,1654470111,3068,445,TCP,189,45,1661,224820,background
8227107178,1332191667,60752,445,TCP,189,55,2772,289351,background
1332191667,8227107178,445,60752,TCP,189,55,3893,4089559,background
16612073,23823518855,37828,445,TCP,189,8,17,4347,background
23823518855,16612073,445,37828,TCP,189,8,15,2417,background
252164377,73115122173,13156,46043,TCP,190,10,6,1223,background
25411722212,1332191667,29854,445,TCP,190,35,4,372,background
166159210104,1332191667,31298,445,TCP,190,35,4,278,background
1332191667,25411722212,445,29854,TCP,190,35,2,380,background
1332191667,166159210104,445,31298,TCP,190,35,2,186,background
10230206116,1871271638,0,0,ICMP,190,4,3,252,background
10230206116,10214710318,0,0,ICMP,190,4,3,252,background
10230206116,254721885,0,0,ICMP,190,4,3,252,background
357115269,19828241123,445,46886,TCP,190,4,15,2418,background
73115122173,252164377,46043,13156,TCP,190,5,4,2752,background
13512792141,4421322130,0,0,ICMP,190,60,13,1131,background
4421322130,13512792141,0,0,ICMP,190,60,13,1131,background
6320197248,199851902,49288,33568,TCP,190,9,3,144,background
6320197248,1141703162,22722,33568,TCP,190,9,3,144,background
11818022685,23823518855,36132,135,TCP,191,15,7,644,background
23823518855,11818022685,135,36132,TCP,191,15,5,504,background
11818022685,23823518855,49966,9140,TCP,191,35,11,3107,background
23823518855,11818022685,9140,49966,TCP,191,35,9,1488,background
17215668,23022522091,43185,80,TCP,191,4,7,882,background
23022522091,17215668,80,43185,TCP,191,4,4,4387,background
23515536115,15121218118,30133,51390,TCP,191,60,4,211,background
1413093144,24712410118,56222,56222,UDP,191,60,3,282,background
11818022685,23823518855,57955,389,TCP,192,1,21,5812,background
23823518855,11818022685,389,57955,TCP,192,1,27,28183,background
138202138212,133373522,42502,46043,TCP,192,10,6,1222,background
23152667,133373522,6402,46043,TCP,192,10,6,1222,background
11818022685,112293126,43025,445,TCP,192,27,121,24759,background
112293126,11818022685,445,43025,TCP,192,27,132,78993,background
133373522,23152667,46043,6402,TCP,192,5,4,2755,background
133373522,138202138212,46043,42502,TCP,192,6,4,2755,background
8715811290,1413093144,56222,56222,UDP,192,60,3,282,background
1413093144,8715811290,56222,56222,UDP,192,60,3,282,background
1413093144,1245130197,56222,56222,UDP,192,60,3,282,background
11818022685,21330151111,17970,53729,TCP,193,13,7,795,background
11818022685,21330151111,37040,135,TCP,193,13,8,1304,background
21330151111,11818022685,135,37040,TCP,193,13,5,746,background
21330151111,11818022685,53729,17970,TCP,193,13,5,664,background
7019732145,16821321563,7406,445,TCP,194,13,13,4265,background
16821321563,7019732145,445,7406,TCP,194,13,9,1653,background
6154210194,687146114,30905,34962,TCP,194,38,2,92,background
10922410934,8510999158,30724,80,TCP,194,60,8,3005,background
9959255152,83245106225,445,35333,TCP,194,71,313,32929,background
209228106159,16821321563,1241,139,TCP,195,10,12,1507,background
209228106159,16821321563,63579,139,TCP,195,10,13,1531,background
209228106159,16821321563,61522,139,TCP,195,10,14,4279,background
162335166,91192110163,15769,61774,TCP,195,10,12,836,background
870168206,73115122173,29054,46043,TCP,195,10,6,1213,background
12517615785,133373522,47888,46043,TCP,195,10,6,1213,background
91192110163,162335166,61774,15769,TCP,195,10,8,4687,background
16821321563,209228106159,139,1241,TCP,195,10,10,1562,background
16821321563,209228106159,139,63579,TCP,195,10,11,1667,background
16821321563,209228106159,139,61522,TCP,195,10,11,1365,background
839106169,73115122173,48061,46043,TCP,195,11,6,1223,background
1531562178,73115122173,37999,46043,TCP,195,11,10,4078,background
15719675135,8632188223,1433,5106,TCP,195,55,6,516,background
73115122173,839106169,46043,48061,TCP,195,6,4,2752,background
73115122173,870168206,46043,29054,TCP,195,6,4,2752,background
133373522,12517615785,46043,47888,TCP,195,6,4,2755,background
17215668,23022522091,60577,80,TCP,195,6,7,920,background
23022522091,17215668,80,60577,TCP,195,6,4,4387,background
73115122173,1531562178,46043,37999,TCP,195,7,6,2973,background
211789516,73115122173,49895,46043,TCP,196,10,6,1218,background
17287146246,73115122173,20386,46043,TCP,196,11,11,6655,background
13315831,1654470111,55545,445,TCP,196,14,11,3395,background
97192101168,4824947175,34654,445,TCP,196,35,4,278,background
4824947175,97192101168,445,34654,TCP,196,35,2,186,background
73115122173,211789516,46043,49895,TCP,196,6,4,2752,background
73115122173,17287146246,46043,20386,TCP,196,6,7,3023,background
90151239142,1332191667,9225,445,TCP,197,1,2,178,background
91192110163,227713486,61774,44723,TCP,197,10,8,4687,background
227713486,91192110163,44723,61774,TCP,197,10,12,836,background
18972246151,133373522,58262,46043,TCP,197,11,11,3968,background
21330151111,232237135104,445,28889,TCP,197,16,9,1653,background
232237135104,21330151111,28889,445,TCP,197,16,13,4288,background
6154210194,216116143223,30905,52324,TCP,197,38,2,92,background
15719675135,8632188223,33568,21122,TCP,197,55,72,54150,background
659398244,254263681,49701,161,UDP,197,60,4,428,background
133373522,18972246151,46043,58262,TCP,197,7,8,3203,background
1222512,73115122173,20136,46043,TCP,198,11,9,2944,background
133373522,1296495133,46043,28469,TCP,198,18,48485,67384257,background
133373522,1296495133,46043,28469,TCP,198,18,48586,67524647,background
1296495133,133373522,28469,46043,TCP,198,18,25726,1183549,background
2239885235,245469189,137,137,UDP,198,54,9,756,background
73115122173,1222512,46043,20136,TCP,198,7,6,2973,background
9959255152,196412047,17230,48476,TCP,199,1,3,138,background
9207748,73115122173,44917,46043,TCP,199,10,6,1223,background
9959255152,196412047,135,43145,TCP,199,13,6,716,background
73115122173,9207748,46043,44917,TCP,199,5,4,2752,background
235875175,17311424831,17743,29420,TCP,199,9,3,144,background
9959255152,196412047,17230,6237,TCP,200,1,2,92,background
391158338,21330151111,21880,445,TCP,200,11,13,4220,background
21330151111,391158338,445,21880,TCP,200,11,9,1653,background
161151163134,23823518855,15114,445,TCP,200,55,13,4237,background
23823518855,161151163134,445,15114,TCP,200,55,9,1653,background
1057521351,19536103202,445,38923,TCP,201,11,15,2418,background
19536103202,1057521351,38923,445,TCP,201,11,17,4299,background
419311985,73115122173,5519,46043,TCP,201,11,15,11627,background
81234203147,1057521351,29420,445,TCP,201,12,17,4347,background
1057521351,81234203147,445,29420,TCP,201,12,15,2418,background
112293126,356626132,445,7832,TCP,201,15,9,1653,background
356626132,112293126,7832,445,TCP,201,15,13,4236,background
73115122173,419311985,46043,5519,TCP,201,6,10,3294,background
17215668,23022522091,9105,80,TCP,201,60,5,408,background
17215668,8510999158,64657,80,TCP,201,60,5,408,background
15496112254,171165223251,2049,26415,TCP,201,65,5520,925248,background
12824811927,9921518383,50726,33568,TCP,201,9,3,144,background
12824811927,26197145123,3255,33568,TCP,201,9,3,144,background
9959255152,29414179,445,30216,TCP,202,71,318,33443,background
340191174,1768162198,21430,33568,TCP,202,9,3,144,background
17612314734,133373522,5159,46043,TCP,203,10,6,1223,background
10793235240,73115122173,11925,46043,TCP,203,10,6,1219,background
